bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,4659.700000000001,0.0,0.0,0.0,4659.700000000001,0.0,0.0,0.0
1.0,5645.147437388372,10.0,0.0,0.0,5645.147437388372,0.0,10.0,0.1111111111111111
2.0,6494.734936901764,1.0,0.0,0.0,6494.734936901764,0.0,1.0,0.011111111111111112
3.0,7409.59662607273,9.0,0.0,0.0,7409.59662607273,0.0,9.0,0.1
4.0,8335.896640630914,17.0,0.0,2.0,8338.153644874945,2.2570042440311227,15.0,0.16666666666666666
5.0,9215.29843372829,16.0,0.0,0.0,9215.29843372829,0.0,16.0,0.17777777777777778
6.0,10145.161027949966,31.0,0.0,0.0,10145.161027949966,0.0,31.0,0.34444444444444444
7.0,11045.968123768791,13.0,0.0,0.0,11045.968123768791,0.0,13.0,0.14444444444444443
8.0,11964.214073213165,36.0,0.0,0.0,11964.214073213165,0.0,36.0,0.4
9.0,12900.349689617957,19.0,0.0,2.0,12903.189327138733,2.8396375207757956,17.0,0.18888888888888888
10.0,13814.102589630604,27.0,0.0,0.0,13814.102589630604,0.0,27.0,0.3
11.0,14702.504516525927,34.0,0.0,0.0,14702.504516525927,0.0,34.0,0.37777777777777777
12.0,15687.118153825237,42.0,0.0,0.0,15687.118153825237,0.0,42.0,0.4666666666666667
13.0,16503.915124608553,22.0,0.0,0.0,16503.915124608553,0.0,22.0,0.24444444444444444
14.0,17465.038467629758,15.0,0.0,1.0,17466.238909690746,1.20044206098828,14.0,0.15555555555555556
15.0,18271.04010894461,24.0,0.0,4.0,18277.61884812784,6.578739183230937,20.0,0.2222222222222222
16.0,19220.951077117177,16.0,0.0,0.0,19220.951077117177,0.0,16.0,0.17777777777777778
17.0,20097.401747809025,16.0,0.0,0.0,20097.401747809025,0.0,16.0,0.17777777777777778
18.0,20998.38613085508,16.0,0.0,0.0,20998.38613085508,0.0,16.0,0.17777777777777778
19.0,21909.92472972597,13.0,0.0,0.0,21909.92472972597,0.0,13.0,0.14444444444444443
20.0,22799.915995845706,25.0,0.0,0.0,22799.915995845706,0.0,25.0,0.2777777777777778
21.0,23650.004631078922,9.0,0.0,0.0,23650.004631078922,0.0,9.0,0.1
22.0,24537.466744872654,7.0,0.0,0.0,24537.466744872654,0.0,7.0,0.07777777777777778
23.0,25465.35943239815,10.0,0.0,0.0,25465.35943239815,0.0,10.0,0.1111111111111111
24.0,26339.71304577592,13.0,0.0,0.0,26339.71304577592,0.0,13.0,0.14444444444444443
25.0,27249.01289944065,12.0,0.0,0.0,27249.01289944065,0.0,12.0,0.13333333333333333
26.0,28140.816146470275,14.0,0.0,0.0,28140.816146470275,0.0,14.0,0.15555555555555556
27.0,29015.31477700682,10.0,0.0,0.0,29015.31477700682,0.0,10.0,0.1111111111111111
28.0,29932.25421898413,7.0,0.0,0.0,29932.25421898413,0.0,7.0,0.07777777777777778
29.0,30844.870714259436,14.0,0.0,1.0,30846.335715688685,1.4650014292492415,13.0,0.14444444444444443
30.0,31818.99518536782,25.0,0.0,0.0,31818.99518536782,0.0,25.0,0.2777777777777778
31.0,32653.968128197565,7.0,0.0,0.0,32653.968128197565,0.0,7.0,0.07777777777777778
32.0,33592.63722991667,23.0,0.0,0.0,33592.63722991667,0.0,23.0,0.25555555555555554
33.0,34447.936994656804,5.0,0.0,0.0,34447.936994656804,0.0,5.0,0.05555555555555555
34.0,35356.432241979746,22.0,0.0,0.0,35356.432241979746,0.0,22.0,0.24444444444444444
35.0,36265.39649385424,13.0,0.0,0.0,36265.39649385424,0.0,13.0,0.14444444444444443
36.0,37188.71654518633,16.0,0.0,0.0,37188.71654518633,0.0,16.0,0.17777777777777778
37.0,38050.811635692764,10.0,1.0,0.0,38053.42759302519,2.615957332425751,11.0,0.12222222222222222
38.0,39102.8357485301,44.0,1.0,0.0,39105.997668084456,3.161919554353517,45.0,0.5
39.0,39873.94704452619,12.0,0.0,1.0,39875.718418949844,1.7713744236534694,11.0,0.12222222222222222
40.0,40738.199869789954,9.0,0.0,0.0,40738.199869789954,0.0,9.0,0.1
41.0,41802.67431837328,21.0,0.0,0.0,41802.67431837328,0.0,21.0,0.23333333333333334
42.0,42522.23846123544,8.0,0.0,0.0,42522.23846123544,0.0,8.0,0.08888888888888889
