bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,5403.200000000002,0.0,0.0,0.0,5403.200000000002,0.0,0.0,0.0
1.0,6412.133984632325,0.0,0.0,0.0,6412.133984632325,0.0,0.0,0.0
2.0,7242.64390356357,2.0,0.0,0.0,7244.26797894636,1.6240753827896697,0.0,0.0
3.0,8170.821960640648,3.0,0.0,0.0,8173.450612110659,2.6286514700104817,0.0,0.0
4.0,9099.655271161084,4.0,0.0,0.0,9105.59320248273,5.937931321646829,0.0,0.0
5.0,9996.177097129907,3.0,0.0,0.0,10001.199662422125,5.0225652922181325,0.0,0.0
6.0,10938.61495173102,0.0,0.0,0.0,10938.61495173102,0.0,0.0,0.0
7.0,11809.499560793676,0.0,0.0,0.0,11809.499560793676,0.0,0.0,0.0
8.0,12768.624521867654,0.0,0.0,0.0,12768.624521867654,0.0,0.0,0.0
9.0,13681.138952304556,0.0,0.0,0.0,13681.138952304556,0.0,0.0,0.0
10.0,14610.240250594989,0.0,0.0,0.0,14610.240250594989,0.0,0.0,0.0
11.0,15502.076275273936,5.0,0.0,0.0,15510.919504063626,8.843228789690329,0.0,0.0
12.0,16490.981156617137,6.0,0.0,0.0,16499.560522145395,8.579365528257767,0.0,0.0
13.0,17282.004080112365,3.0,0.0,0.0,17285.752155085574,3.748074973209441,0.0,0.0
14.0,18233.23067276503,0.0,0.0,0.0,18233.23067276503,0.0,0.0,0.0
15.0,19052.68754905291,3.0,0.0,0.0,19056.69371610122,4.006167048311909,0.0,0.0
16.0,19984.096039512602,1.0,0.0,0.0,19985.3743168299,1.278277317298489,0.0,0.0
17.0,20868.614848917558,1.0,0.0,0.0,20870.30993553329,1.6950866157312703,0.0,0.0
18.0,21764.17863558925,4.0,0.0,0.0,21771.26397852464,7.085342935388326,0.0,0.0
19.0,22687.027601432434,2.0,0.0,0.0,22689.326807937025,2.299206504590984,0.0,0.0
20.0,23601.155864249613,3.0,0.0,0.0,23604.446533573904,3.2906693242912297,0.0,0.0
21.0,24411.86780504086,0.0,0.0,0.0,24411.86780504086,0.0,0.0,0.0
22.0,25302.759590405392,0.0,0.0,0.0,25302.759590405392,0.0,0.0,0.0
23.0,26225.060957493068,1.0,0.0,0.0,26226.493774370163,1.4328168770953198,0.0,0.0
24.0,27107.338282803645,1.0,0.0,0.0,27109.02069003479,1.6824072311464988,0.0,0.0
25.0,28016.624841222536,0.0,0.0,0.0,28016.624841222536,0.0,0.0,0.0
26.0,28909.521373693067,0.0,0.0,0.0,28909.521373693067,0.0,0.0,0.0
27.0,29774.96108008933,0.0,0.0,0.0,29774.96108008933,0.0,0.0,0.0
28.0,30689.92190916883,0.0,0.0,0.0,30689.92190916883,0.0,0.0,0.0
29.0,31608.993879550108,1.0,0.0,0.0,31613.922773409417,4.928893859309028,0.0,0.0
30.0,32607.6440097151,0.0,0.0,0.0,32607.6440097151,0.0,0.0,0.0
31.0,33415.10630182451,3.0,0.0,0.0,33417.753328221435,2.6470263969240477,0.0,0.0
32.0,34374.56587269539,2.0,0.0,0.0,34380.83743057172,6.271557876330917,0.0,0.0
33.0,35195.42967899632,1.0,0.0,0.0,35197.90072985561,2.471050859290699,0.0,0.0
34.0,36137.04063664682,3.0,0.0,0.0,36143.90349000586,6.862853359038127,0.0,0.0
35.0,37037.189409413906,1.0,0.0,0.0,37037.896649409595,0.7072399956887239,0.0,0.0
36.0,37952.72442687525,2.0,0.0,0.0,37955.11725097136,2.3928240961104166,0.0,0.0
37.0,38812.329392229054,0.0,0.0,0.0,38812.329392229054,0.0,0.0,0.0
38.0,39934.170423114054,0.0,0.0,0.0,39934.170423114054,0.0,0.0,0.0
39.0,40643.184885199276,1.0,0.0,0.0,40646.45353090204,3.268645702766662,0.0,0.0
40.0,41504.91441463054,0.0,0.0,0.0,41504.91441463054,0.0,0.0,0.0
41.0,42564.96381854378,8.0,0.0,0.0,42579.385409229224,14.421590685444244,0.0,0.0
42.0,43279.47265536828,0.0,0.0,0.0,43279.47265536828,0.0,0.0,0.0
43.0,44130.48334567974,0.0,0.0,0.0,44130.48334567974,0.0,0.0,0.0
44.0,45330.47234843761,2.0,0.0,0.0,45332.704434328065,2.2320858904568013,0.0,0.0
45.0,46116.10161072908,0.0,0.0,0.0,46116.10161072908,0.0,0.0,0.0
46.0,47011.94030941709,3.0,0.0,0.0,47016.66782442411,4.727515007019974,0.0,0.0
47.0,47882.16924190427,5.0,0.0,0.0,47889.76902306516,7.599781160890416,0.0,0.0
48.0,48754.175623024996,1.0,0.0,0.0,48755.00955060066,0.8339275756661664,0.0,0.0
49.0,49604.157733058724,1.0,0.0,0.0,49607.73877873636,3.5810456776380306,0.0,0.0
50.0,50531.05379041976,0.0,0.0,0.0,50531.05379041976,0.0,0.0,0.0
51.0,51417.930570104305,2.0,0.0,0.0,51421.54750822342,3.616938119113911,0.0,0.0
52.0,52288.162478055965,0.0,0.0,0.0,52288.162478055965,0.0,0.0,0.0
53.0,53208.24471243465,0.0,0.0,0.0,53208.24471243465,0.0,0.0,0.0
54.0,54092.65850124094,0.0,0.0,0.0,54092.65850124094,0.0,0.0,0.0
55.0,54976.308923783174,0.0,0.0,0.0,54976.308923783174,0.0,0.0,0.0
56.0,55876.19740888706,0.0,0.0,0.0,55876.19740888706,0.0,0.0,0.0
57.0,56791.02636728461,0.0,0.0,0.0,56791.02636728461,0.0,0.0,0.0
58.0,57742.61399456761,4.0,0.0,0.0,57747.41731411081,4.803319543199905,0.0,0.0
59.0,58574.47720963248,0.0,0.0,0.0,58574.47720963248,0.0,0.0,0.0
