bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,1590.4,0.0,0.0,0.0,1590.4,0.0,0.0,0.0
1.0,2536.363899734648,19.0,0.0,0.0,2536.363899734648,0.0,19.0,0.2111111111111111
2.0,3413.691118677179,7.0,0.0,1.0,3416.396553499439,2.705434822260031,6.0,0.06666666666666667
3.0,4321.618699321393,7.0,0.0,0.0,4321.618699321393,0.0,7.0,0.07777777777777778
4.0,5231.4257295089,16.0,2.0,0.0,5234.437380663102,3.0116511542018998,18.0,0.2
5.0,6120.789037496928,14.0,0.0,1.0,6122.491348735938,1.7023112390097594,13.0,0.14444444444444443
6.0,7029.301049992573,16.0,0.0,0.0,7029.301049992573,0.0,16.0,0.17777777777777778
7.0,7949.29368779612,30.0,0.0,0.0,7949.29368779612,0.0,30.0,0.3333333333333333
8.0,8844.411829044242,35.0,0.0,0.0,8844.411829044242,0.0,35.0,0.3888888888888889
9.0,9779.857250537161,35.0,1.0,5.0,9788.758244998817,8.9009944616555,31.0,0.34444444444444444
10.0,10694.002352782985,45.0,0.0,0.0,10694.002352782985,0.0,45.0,0.5
11.0,11593.607289713455,52.0,0.0,1.0,11594.6925354528,1.0852457393448276,51.0,0.5666666666666667
12.0,12537.95030066315,78.0,0.0,0.0,12537.95030066315,0.0,78.0,0.8666666666666667
13.0,13378.60563852783,29.0,0.0,1.0,13381.725080485017,3.1194419571875187,28.0,0.3111111111111111
14.0,14318.268420072494,57.0,0.0,0.0,14318.268420072494,0.0,57.0,0.6333333333333333
15.0,15150.939084780062,23.0,0.0,0.0,15150.939084780062,0.0,23.0,0.25555555555555554
16.0,16105.29008432503,47.0,0.0,1.0,16106.525938701698,1.235854376667703,46.0,0.5111111111111111
17.0,16971.811016895048,27.0,1.0,0.0,16972.719398152523,0.908381257475412,28.0,0.3111111111111111
18.0,17880.46820992372,31.0,0.0,1.0,17883.149729487668,2.6815195639464946,30.0,0.3333333333333333
19.0,18790.52644691529,34.0,0.0,1.0,18791.861151520672,1.334704605382285,33.0,0.36666666666666664
20.0,19680.488351221506,34.0,0.0,0.0,19680.488351221506,0.0,34.0,0.37777777777777777
21.0,20545.258750409634,25.0,0.0,0.0,20545.258750409634,0.0,25.0,0.2777777777777778
22.0,21449.677185546072,14.0,0.0,1.0,21450.499889020964,0.822703474892478,13.0,0.14444444444444443
23.0,22357.769326395566,27.0,0.0,0.0,22357.769326395566,0.0,27.0,0.3
24.0,23237.920059890028,28.0,0.0,0.0,23237.920059890028,0.0,28.0,0.3111111111111111
25.0,24147.05927768465,22.0,0.0,0.0,24147.05927768465,0.0,22.0,0.24444444444444444
26.0,25039.772219778497,23.0,0.0,0.0,25039.772219778497,0.0,23.0,0.25555555555555554
27.0,25917.341265888095,16.0,0.0,0.0,25917.341265888095,0.0,16.0,0.17777777777777778
28.0,26831.067749982845,25.0,0.0,1.0,26832.083428226993,1.0156782441481482,24.0,0.26666666666666666
29.0,27746.63959978972,14.0,0.0,0.0,27746.63959978972,0.0,14.0,0.15555555555555556
30.0,28679.5426903251,40.0,0.0,0.0,28679.5426903251,0.0,40.0,0.4444444444444444
31.0,29551.275780602133,24.0,0.0,0.0,29551.275780602133,0.0,24.0,0.26666666666666666
32.0,30471.73807181356,35.0,1.0,0.0,30472.434869950896,0.6967981373345538,36.0,0.4
33.0,31350.12636456502,25.0,0.0,0.0,31350.12636456502,0.0,25.0,0.2777777777777778
34.0,32248.337583031054,31.0,1.0,0.0,32249.263275572823,0.9256925417685125,32.0,0.35555555555555557
