bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,3679.7000000000003,0.0,0.0,0.0,3679.7000000000003,0.0,0.0,0.0
1.0,4660.14129427516,12.0,0.0,1.0,4662.177644382276,2.03635010711605,11.0,0.12222222222222222
2.0,5510.993179548997,4.0,0.0,1.0,5512.215374015462,1.222194466464316,3.0,0.03333333333333333
3.0,6425.351919966873,9.0,0.0,1.0,6427.1422350055645,1.790315038691915,8.0,0.08888888888888889
4.0,7341.008265769298,19.0,0.0,1.0,7343.625889286641,2.6176235173425084,18.0,0.2
5.0,8227.890018917638,13.0,0.0,0.0,8227.890018917638,0.0,13.0,0.14444444444444443
6.0,9151.321386965903,21.0,2.0,0.0,9153.39745182616,2.0760648602572473,23.0,0.25555555555555554
7.0,10062.481560000804,16.0,0.0,1.0,10064.276813800449,1.7952537996443425,15.0,0.16666666666666666
8.0,10971.001500424869,37.0,2.0,1.0,10974.620148043248,3.6186476183793275,38.0,0.4222222222222222
9.0,11911.453588780863,22.0,3.0,4.0,11916.760169042818,5.306580261954878,21.0,0.23333333333333334
10.0,12820.88104340684,33.0,0.0,1.0,12823.872590423918,2.991547017078119,32.0,0.35555555555555557
11.0,13709.986593908588,40.0,0.0,1.0,13711.802919598993,1.8163256904044829,39.0,0.43333333333333335
12.0,14687.433612230216,53.0,0.0,4.0,14693.722221698461,6.28860946824534,49.0,0.5444444444444444
13.0,15511.472596352138,27.0,1.0,2.0,15514.915077430225,3.4424810780874395,26.0,0.28888888888888886
14.0,16468.7493947518,24.0,0.0,0.0,16468.7493947518,0.0,24.0,0.26666666666666666
15.0,17283.611309394586,25.0,0.0,1.0,17285.090491785886,1.479182391300128,24.0,0.26666666666666666
16.0,18233.497739609607,21.0,0.0,1.0,18234.612922150605,1.115182540997921,20.0,0.2222222222222222
17.0,19106.867735907843,17.0,0.0,1.0,19108.22088073032,1.353144822478498,16.0,0.17777777777777778
18.0,20009.991340627286,20.0,0.0,3.0,20015.987510786654,5.996170159367466,17.0,0.18888888888888888
19.0,20924.66637230118,17.0,0.0,0.0,20924.66637230118,0.0,17.0,0.18888888888888888
20.0,21807.335201641188,23.0,0.0,0.0,21807.335201641188,0.0,23.0,0.25555555555555554
21.0,22662.6148106178,13.0,0.0,2.0,22664.870655823914,2.2558452061130083,11.0,0.12222222222222222
22.0,23556.160530631478,6.0,0.0,0.0,23556.160530631478,0.0,6.0,0.06666666666666667
23.0,24475.19685904196,11.0,1.0,0.0,24478.287887600778,3.091028558817925,12.0,0.13333333333333333
24.0,25352.262388911677,13.0,0.0,1.0,25353.476292674764,1.2139037630877283,12.0,0.13333333333333333
25.0,26264.53977425828,16.0,0.0,2.0,26266.85069792579,2.3109236675118154,14.0,0.15555555555555556
26.0,27149.990453583727,16.0,0.0,0.0,27149.990453583727,0.0,16.0,0.17777777777777778
27.0,28026.15646103041,8.0,0.0,1.0,28026.54678303673,0.39032200632209424,7.0,0.07777777777777778
28.0,28948.04961537081,9.0,0.0,0.0,28948.04961537081,0.0,9.0,0.1
29.0,29857.06748500635,17.0,0.0,2.0,29861.309241580122,4.2417565737705445,15.0,0.16666666666666666
30.0,30824.816606047898,31.0,0.0,2.0,30828.263954512626,3.4473484647278383,29.0,0.32222222222222224
31.0,31664.78926364699,11.0,0.0,1.0,31665.408999208954,0.6197355619624432,10.0,0.1111111111111111
32.0,32607.653910103945,26.0,0.0,0.0,32607.653910103945,0.0,26.0,0.28888888888888886
33.0,33465.71690238241,7.0,0.0,0.0,33465.71690238241,0.0,7.0,0.07777777777777778
34.0,34371.1546201011,24.0,0.0,0.0,34371.1546201011,0.0,24.0,0.26666666666666666
35.0,35276.223882960374,18.0,0.0,1.0,35278.210606981884,1.9867240215098718,17.0,0.18888888888888888
36.0,36203.702668669604,20.0,0.0,0.0,36203.702668669604,0.0,20.0,0.2222222222222222
37.0,37067.4787634763,10.0,0.0,0.0,37067.4787634763,0.0,10.0,0.1111111111111111
38.0,38101.67640045902,54.0,0.0,2.0,38104.588481423445,2.9120809644227847,52.0,0.5777777777777777
39.0,38886.83471671746,13.0,0.0,0.0,38886.83471671746,0.0,13.0,0.14444444444444443
40.0,39749.35461363767,13.0,0.0,2.0,39755.686700317754,6.332086680085922,11.0,0.12222222222222222
41.0,40801.230735013516,36.0,0.0,0.0,40801.230735013516,0.0,36.0,0.4
42.0,41528.69692490378,14.0,0.0,0.0,41528.69692490378,0.0,14.0,0.15555555555555556
43.0,42402.74111625876,1.0,0.0,0.0,42402.74111625876,0.0,1.0,0.011111111111111112
44.0,43525.18290601127,49.0,0.0,6.0,43534.507708386926,9.324802375653235,43.0,0.4777777777777778
45.0,44339.668109933795,33.0,0.0,1.0,44340.25771775766,0.5896078238656628,32.0,0.35555555555555557
46.0,45241.93486858149,25.0,0.0,0.0,45241.93486858149,0.0,25.0,0.2777777777777778
47.0,46105.38909835043,38.0,0.0,3.0,46110.20018937708,4.811091026647773,35.0,0.3888888888888889
48.0,46975.15735489716,31.0,0.0,2.0,46977.646697624994,2.489342727836629,29.0,0.32222222222222224
49.0,47866.54527743273,12.0,0.0,1.0,47868.576113238654,2.030835805926472,11.0,0.12222222222222222
50.0,48783.432274430466,16.0,0.0,1.0,48786.8839291304,3.4516546999366255,15.0,0.16666666666666666
51.0,49674.25225393466,11.0,0.0,0.0,49674.25225393466,0.0,11.0,0.12222222222222222
52.0,50547.069066444696,12.0,0.0,0.0,50547.069066444696,0.0,12.0,0.13333333333333333
53.0,51460.37298268132,9.0,0.0,2.0,51462.90802970686,2.535047025536187,7.0,0.07777777777777778
54.0,52347.0039770608,14.0,0.0,2.0,52350.551891527895,3.5479144670971436,12.0,0.13333333333333333
55.0,53249.68559423057,3.0,0.0,1.0,53250.435608154934,0.7500139243638841,2.0,0.022222222222222223
56.0,54147.89725415743,3.0,0.0,2.0,54150.07715758487,2.179903427437239,1.0,0.011111111111111112
57.0,55053.513281042666,8.0,0.0,0.0,55053.513281042666,0.0,8.0,0.08888888888888889
58.0,55997.061877404405,13.0,0.0,1.0,55998.62721393756,1.5653365331527311,12.0,0.13333333333333333
59.0,56844.405110217354,6.0,0.0,0.0,56844.405110217354,0.0,6.0,0.06666666666666667
60.0,57765.505485544774,9.0,0.0,0.0,57765.505485544774,0.0,9.0,0.1
