bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,5318.100000000001,0.0,0.0,0.0,5318.100000000001,0.0,0.0,0.0
1.0,6321.956672826036,4.0,0.0,4.0,6327.033984632325,5.07731180628889,0.0,0.0
2.0,7157.54390356357,2.0,0.0,0.0,7157.54390356357,0.0,2.0,0.022222222222222223
3.0,8085.721960640648,3.0,0.0,0.0,8085.721960640648,0.0,3.0,0.03333333333333333
4.0,9014.555271161084,4.0,0.0,0.0,9014.555271161084,0.0,4.0,0.044444444444444446
5.0,9910.048560590008,4.0,0.0,1.0,9911.077097129906,1.0285365398976865,3.0,0.03333333333333333
6.0,10849.582535337984,3.0,0.0,3.0,10853.51495173102,3.9324163930359646,0.0,0.0
7.0,11723.560280223679,1.0,0.0,1.0,11724.399560793676,0.8392805699968449,0.0,0.0
8.0,12677.219748877222,3.0,0.0,3.0,12683.524521867654,6.304772990431957,0.0,0.0
9.0,13592.694498287916,1.0,0.0,1.0,13596.038952304556,3.3444540166401566,0.0,0.0
10.0,14518.193338895288,3.0,0.0,3.0,14525.140250594988,6.9469116997006495,0.0,0.0
11.0,15408.964727862676,12.0,0.0,7.0,15416.976275273935,8.011547411259016,5.0,0.05555555555555555
12.0,16396.027468097273,14.0,0.0,8.0,16405.88115661714,9.85368851986641,6.0,0.06666666666666667
13.0,17193.16419132977,6.0,0.0,3.0,17196.904080112367,3.7398887825947895,3.0,0.03333333333333333
14.0,18145.676871780077,1.0,0.0,1.0,18148.13067276503,2.453800984952977,0.0,0.0
15.0,18962.79604798354,5.0,0.0,2.0,18967.58754905291,4.791501069372316,3.0,0.03333333333333333
16.0,19889.38141957928,7.0,1.0,7.0,19898.996039512604,9.61461993332341,1.0,0.011111111111111112
17.0,20780.21921318179,3.0,0.0,2.0,20783.51484891756,3.295635735768883,1.0,0.011111111111111112
18.0,21676.614061642802,5.0,0.0,1.0,21679.078635589252,2.4645739464504004,4.0,0.044444444444444446
19.0,22600.370904593365,4.0,0.0,2.0,22601.927601432435,1.556696839070355,2.0,0.022222222222222223
20.0,23494.761805736984,12.0,0.0,9.0,23516.055864249614,21.294058512630727,3.0,0.03333333333333333
21.0,24326.76780504086,0.0,0.0,0.0,24326.76780504086,0.0,0.0,0.0
22.0,25216.17796600937,1.0,0.0,1.0,25217.659590405394,1.4816243960231077,0.0,0.0
23.0,26138.455649015264,2.0,0.0,1.0,26139.96095749307,1.5053084778046468,1.0,0.011111111111111112
24.0,27012.64434943277,6.0,0.0,5.0,27022.238282803646,9.593933370877494,1.0,0.011111111111111112
25.0,27928.1425220952,2.0,0.0,2.0,27931.524841222537,3.382319127336814,0.0,0.0
26.0,28819.154657886793,3.0,0.0,3.0,28824.42137369307,5.266715806275897,0.0,0.0
27.0,29688.146873316946,2.0,0.0,2.0,29689.861080089333,1.714206772387115,0.0,0.0
28.0,30603.658135149468,1.0,0.0,1.0,30604.82190916883,1.163774019361881,0.0,0.0
29.0,31522.749057799738,2.0,0.0,1.0,31523.89387955011,1.144821750371193,1.0,0.011111111111111112
30.0,32513.12697778912,5.0,0.0,5.0,32522.5440097151,9.417031925979245,0.0,0.0
31.0,33330.00630182451,3.0,0.0,0.0,33330.00630182451,0.0,3.0,0.03333333333333333
32.0,34288.30557418968,3.0,0.0,1.0,34289.46587269539,1.1602985057106707,2.0,0.022222222222222223
