station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,47700.0,0.0,0.0,0.0,47700.0,0.0,0.0,0.0
1.0,47796.6,0.0,1.0,0.0,47798.43315237958,1.833152379578678,1.0,0.011111111111111112
2.0,47914.73315237958,1.0,9.0,0.0,47929.950213494456,15.217061114875833,10.0,0.1111111111111111
3.0,48035.15021349445,10.0,3.0,0.0,48043.39173385541,8.241520360956201,13.0,0.14444444444444443
4.0,48105.091733855406,13.0,4.0,0.0,48110.22690790552,5.135174050112255,17.0,0.18888888888888888
5.0,48194.426907905516,17.0,6.0,0.0,48203.64191839261,9.215010487096151,23.0,0.25555555555555554
6.0,48279.441918392615,23.0,3.0,0.0,48282.47057836921,3.0286599765968276,26.0,0.28888888888888886
7.0,48386.97057836921,26.0,1.0,2.0,48389.43438678924,2.4638084200269077,25.0,0.2777777777777778
8.0,48495.23438678924,25.0,2.0,3.0,48500.04717634246,4.812789553216135,24.0,0.26666666666666666
9.0,48618.04717634246,24.0,0.0,1.0,48618.85130664101,0.804130298551172,23.0,0.25555555555555554
10.0,48684.051306641006,23.0,1.0,2.0,48686.32959127487,2.2782846338668605,22.0,0.24444444444444444
11.0,48814.32959127487,22.0,1.0,2.0,48817.390428449406,3.060837174532935,21.0,0.23333333333333334
12.0,48932.890428449406,21.0,1.0,3.0,48939.15824283258,6.267814383172663,19.0,0.2111111111111111
13.0,49046.858242832575,19.0,0.0,1.0,49047.612103397856,0.7538605652807746,18.0,0.2
14.0,49104.81210339785,18.0,0.0,0.0,49104.81210339785,0.0,18.0,0.2
15.0,49209.31210339785,18.0,0.0,0.0,49209.31210339785,0.0,18.0,0.2
16.0,49284.112103397856,18.0,1.0,0.0,49285.71718648352,1.605083085662045,19.0,0.2111111111111111
17.0,49355.11718648352,19.0,0.0,0.0,49355.11718648352,0.0,19.0,0.2111111111111111
18.0,49483.11718648352,19.0,0.0,1.0,49485.89529749168,2.7781110081632505,18.0,0.2
19.0,49583.59529749168,18.0,0.0,0.0,49583.59529749168,0.0,18.0,0.2
20.0,49721.59529749168,18.0,0.0,0.0,49721.59529749168,0.0,18.0,0.2
21.0,49859.59529749168,18.0,0.0,0.0,49859.59529749168,0.0,18.0,0.2
22.0,50007.59529749168,18.0,0.0,0.0,50007.59529749168,0.0,18.0,0.2
23.0,50071.09529749168,18.0,0.0,0.0,50071.09529749168,0.0,18.0,0.2
24.0,50171.09529749168,18.0,0.0,1.0,50172.46224109241,1.366943600733066,17.0,0.18888888888888888
25.0,50227.56224109241,17.0,0.0,1.0,50228.45908960695,0.8968485145378509,16.0,0.17777777777777778
26.0,50406.45908960695,16.0,0.0,0.0,50406.45908960695,0.0,16.0,0.17777777777777778
27.0,50534.45908960695,16.0,0.0,0.0,50534.45908960695,0.0,16.0,0.17777777777777778
28.0,50643.15908960695,16.0,0.0,2.0,50646.64609929372,3.4870096867743996,14.0,0.15555555555555556
29.0,50764.64609929372,14.0,0.0,0.0,50764.64609929372,0.0,14.0,0.15555555555555556
30.0,50871.24609929372,14.0,0.0,3.0,50875.178460327945,3.9323610342253232,11.0,0.12222222222222222
31.0,51013.178460327945,11.0,0.0,0.0,51013.178460327945,0.0,11.0,0.12222222222222222
32.0,51141.178460327945,11.0,0.0,0.0,51141.178460327945,0.0,11.0,0.12222222222222222
33.0,51246.27846032794,11.0,0.0,0.0,51246.27846032794,0.0,11.0,0.12222222222222222
34.0,51341.078460327946,11.0,0.0,2.0,51344.57298268132,3.4945223533723038,9.0,0.1
35.0,51460.37298268132,9.0,0.0,2.0,51462.90802970686,2.535047025536187,7.0,0.07777777777777778
36.0,51660.90802970686,7.0,0.0,0.0,51660.90802970686,0.0,7.0,0.07777777777777778
37.0,51878.90802970686,7.0,0.0,2.0,51882.220565545715,3.312535838857002,5.0,0.05555555555555555
38.0,52050.220565545715,5.0,0.0,0.0,52050.220565545715,0.0,5.0,0.05555555555555555
39.0,52278.220565545715,5.0,2.0,0.0,52281.52488058557,3.3043150398589205,7.0,0.07777777777777778
40.0,52449.52488058557,7.0,0.0,0.0,52449.52488058557,0.0,7.0,0.07777777777777778
41.0,52577.52488058557,7.0,0.0,0.0,52577.52488058557,0.0,7.0,0.07777777777777778
42.0,52695.52488058557,7.0,0.0,1.0,52697.25857854804,1.7336979624669766,6.0,0.06666666666666667
43.0,52758.25857854804,6.0,0.0,4.0,52768.33308060652,10.074502058479993,2.0,0.022222222222222223
44.0,52853.83308060652,2.0,0.0,1.0,52855.099108308415,1.2660277018949273,1.0,0.011111111111111112
45.0,52922.39910830842,1.0,0.0,1.0,52924.544712434654,2.145604126235412,0.0,0.0
46.0,52985.14471243465,0.0,0.0,0.0,52985.14471243465,0.0,0.0,0.0
47.0,53123.14471243465,0.0,0.0,0.0,53123.14471243465,0.0,0.0,0.0
48.0,53208.24471243465,0.0,0.0,0.0,53208.24471243465,0.0,0.0,0.0
,,,,0.0,,,,
