bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,933.3,0.0,0.0,0.0,933.3,0.0,0.0,0.0
1.0,1875.05725869115,19.0,0.0,0.0,1875.05725869115,0.0,19.0,0.2111111111111111
2.0,2751.5696873798256,6.0,2.0,0.0,2755.78304798638,4.213360606554488,8.0,0.08888888888888889
3.0,3647.5241073597963,7.0,0.0,1.0,3648.4855460357853,0.9614386759890294,6.0,0.06666666666666667
4.0,4571.107830280592,16.0,0.0,0.0,4571.107830280592,0.0,16.0,0.17777777777777778
5.0,5456.860551559122,13.0,4.0,1.0,5461.731849604678,4.871298045556614,16.0,0.17777777777777778
6.0,6359.928130647391,14.0,0.0,0.0,6359.928130647391,0.0,14.0,0.15555555555555556
7.0,7278.063948772911,26.0,5.0,0.0,7286.982596129765,8.918647356853398,31.0,0.34444444444444444
8.0,8163.984641725246,23.0,2.0,0.0,8168.369235093369,4.384593368123205,25.0,0.2777777777777778
9.0,9108.797047159305,28.0,0.0,0.0,9108.797047159305,0.0,28.0,0.3111111111111111
10.0,10013.084310802338,38.0,5.0,0.0,10023.542642989434,10.458332187095948,43.0,0.4777777777777778
11.0,10911.087992624563,42.0,5.0,0.0,10919.51831601311,8.43032338854573,47.0,0.5222222222222223
12.0,11840.635773015108,62.0,8.0,1.0,11858.759365990925,18.12359297581679,69.0,0.7666666666666667
13.0,12696.757243331997,30.0,2.0,1.0,12702.617435087821,5.860191755824417,31.0,0.34444444444444444
14.0,13642.02582653834,61.0,2.0,1.0,13644.635480839104,2.609654300764305,62.0,0.6888888888888889
15.0,14489.559645725883,21.0,1.0,1.0,14491.063867187298,1.5042214614149998,21.0,0.23333333333333334
16.0,15439.30015961868,44.0,3.0,0.0,15444.142750982588,4.842591363907559,47.0,0.5222222222222223
17.0,16289.159879672485,28.0,2.0,4.0,16296.884688814833,7.724809142348022,26.0,0.28888888888888886
18.0,17202.630869951456,25.0,2.0,3.0,17207.90689250699,5.2760225555357465,24.0,0.26666666666666666
19.0,18106.94438012932,25.0,0.0,1.0,18107.97569852093,1.0313183916114212,24.0,0.26666666666666666
20.0,19000.246603896772,30.0,6.0,3.0,19013.897475796955,13.65087190018312,33.0,0.36666666666666664
21.0,19875.88652248469,18.0,3.0,0.0,19880.40327861709,4.516756132401497,21.0,0.23333333333333334
22.0,20785.95321747431,13.0,0.0,0.0,20785.95321747431,0.0,13.0,0.14444444444444443
23.0,21676.855632869065,27.0,4.0,0.0,21684.315728812864,7.460095943799388,31.0,0.34444444444444444
24.0,22575.389301840874,25.0,2.0,0.0,22580.052292399367,4.662990558492311,27.0,0.3
25.0,23467.16811384062,21.0,2.0,0.0,23470.50178378985,3.3336699492283515,23.0,0.25555555555555554
26.0,24359.759047151736,14.0,4.0,0.0,24368.55391981373,8.794872661994305,18.0,0.2
27.0,25246.4589076509,9.0,2.0,0.0,25248.393862373672,1.9349547227720905,11.0,0.12222222222222222
28.0,26161.78463087912,18.0,1.0,0.0,26163.062420928534,1.2777900494147616,19.0,0.2111111111111111
29.0,27068.614503281337,12.0,0.0,3.0,27071.165869369855,2.5513660885189893,9.0,0.1
