bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,4263.700000000001,0.0,0.0,0.0,4263.700000000001,0.0,0.0,0.0
1.0,5249.147437388372,10.0,0.0,0.0,5249.147437388372,0.0,10.0,0.1111111111111111
2.0,6098.734936901764,1.0,0.0,0.0,6098.734936901764,0.0,1.0,0.011111111111111112
3.0,7013.59662607273,9.0,0.0,0.0,7013.59662607273,0.0,9.0,0.1
4.0,7934.001192434777,17.0,1.0,1.0,7936.333774422959,2.332581988182028,17.0,0.18888888888888888
5.0,8819.29843372829,16.0,0.0,0.0,8819.29843372829,0.0,16.0,0.17777777777777778
6.0,9738.649721016574,24.0,7.0,0.0,9749.161027949966,10.511306933391097,31.0,0.34444444444444444
7.0,10649.968123768791,13.0,0.0,0.0,10649.968123768791,0.0,13.0,0.14444444444444443
8.0,11562.419342183386,38.0,1.0,2.0,11566.33896405968,3.919621876293604,37.0,0.4111111111111111
9.0,12502.259705413062,20.0,0.0,0.0,12502.259705413062,0.0,20.0,0.2222222222222222
10.0,13413.606018217726,28.0,2.0,2.0,13417.133829528331,3.5278113106051023,28.0,0.3111111111111111
11.0,14298.255352152411,37.0,1.0,3.0,14304.388310256485,6.132958104073623,35.0,0.3888888888888889
12.0,15291.118153825237,42.0,0.0,0.0,15291.118153825237,0.0,42.0,0.4666666666666667
13.0,16100.31913148175,25.0,1.0,2.0,16102.905722595402,2.5865911136515933,24.0,0.26666666666666666
14.0,17062.876162730998,18.0,0.0,2.0,17066.911891049127,4.035728318129259,16.0,0.17777777777777778
15.0,17871.23530494852,23.0,2.0,0.0,17874.29171195105,3.056407002528431,25.0,0.2777777777777778
16.0,18824.951077117177,16.0,0.0,0.0,18824.951077117177,0.0,16.0,0.17777777777777778
17.0,19698.429359602254,14.0,0.0,0.0,19698.429359602254,0.0,14.0,0.15555555555555556
18.0,20599.987510786654,17.0,1.0,2.0,20602.38613085508,2.3986200684266805,16.0,0.17777777777777778
19.0,21511.67194802406,15.0,0.0,0.0,21511.67194802406,0.0,15.0,0.16666666666666666
20.0,22403.915995845706,25.0,0.0,0.0,22403.915995845706,0.0,25.0,0.2777777777777778
21.0,23250.55071649399,10.0,0.0,1.0,23254.004631078922,3.4539145849303168,9.0,0.1
22.0,24140.160530631478,6.0,1.0,0.0,24141.466744872654,1.3062142411763489,7.0,0.07777777777777778
23.0,25066.029347430926,9.0,1.0,0.0,25069.35943239815,3.330084967223229,10.0,0.1111111111111111
24.0,25937.476292674764,12.0,2.0,0.0,25942.05545006754,4.579157392774505,14.0,0.15555555555555556
25.0,26852.15839786474,13.0,0.0,1.0,26853.01289944065,0.8545015759118542,12.0,0.13333333333333333
26.0,27740.02984440262,16.0,0.0,2.0,27744.816146470275,4.7863020676559245,14.0,0.15555555555555556
27.0,28610.54678303673,7.0,3.0,0.0,28619.31477700682,8.767993970090174,10.0,0.1111111111111111
28.0,29536.25421898413,7.0,0.0,0.0,29536.25421898413,0.0,7.0,0.07777777777777778
29.0,30446.824126690786,14.0,1.0,1.0,30448.870714259436,2.0465875686495565,14.0,0.15555555555555556
30.0,31418.924010491624,27.0,1.0,2.0,31421.852152276908,2.9281417852835148,26.0,0.28888888888888886
31.0,32250.204960272156,11.0,0.0,1.0,32251.202836901015,0.9978766288586485,10.0,0.1111111111111111
32.0,33196.63722991667,23.0,0.0,0.0,33196.63722991667,0.0,23.0,0.25555555555555554
33.0,34051.27149253507,6.0,0.0,1.0,34051.936994656804,0.6655021217375179,5.0,0.05555555555555555
34.0,34958.8407273878,21.0,0.0,0.0,34958.8407273878,0.0,21.0,0.23333333333333334
35.0,35866.43047119727,15.0,0.0,0.0,35866.43047119727,0.0,15.0,0.16666666666666666
36.0,36792.201947050875,17.0,0.0,1.0,36792.71654518633,0.5145981354580726,16.0,0.17777777777777778
37.0,37653.39191410125,9.0,0.0,0.0,37653.39191410125,0.0,9.0,0.1
38.0,38702.115411566076,46.0,0.0,1.0,38702.497300843155,0.3818892770796083,45.0,0.5
39.0,39473.02310632398,12.0,1.0,0.0,39474.42644210893,1.4033357849548338,13.0,0.14444444444444443
40.0,40340.99184097642,10.0,0.0,0.0,40340.99184097642,0.0,10.0,0.1111111111111111
41.0,41397.639089501354,28.0,0.0,1.0,41399.107267105384,1.4681776040306431,27.0,0.3
42.0,42124.42726714893,9.0,0.0,0.0,42124.42726714893,0.0,9.0,0.1
43.0,42986.74111625876,1.0,0.0,0.0,42986.74111625876,0.0,1.0,0.011111111111111112
44.0,44134.43424691333,33.0,0.0,3.0,44138.52764810263,4.093401189296856,30.0,0.3333333333333333
45.0,44941.68400180228,24.0,0.0,1.0,44943.01481753986,1.3308157375795417,23.0,0.25555555555555554
46.0,45833.29430079201,22.0,0.0,1.0,45835.9237815005,2.6294807084923377,21.0,0.23333333333333334
47.0,46703.53278408408,29.0,0.0,3.0,46707.841580963344,4.308796879267902,26.0,0.28888888888888886
48.0,47574.335999821196,21.0,1.0,1.0,47576.79561770688,2.4596178856809274,21.0,0.23333333333333334
49.0,48453.197728457,10.0,0.0,0.0,48453.197728457,0.0,10.0,0.1111111111111111
50.0,49374.71593896811,12.0,0.0,3.0,49378.02588988394,3.3099509158273577,9.0,0.1
51.0,50260.73343938004,10.0,0.0,0.0,50260.73343938004,0.0,10.0,0.1111111111111111
52.0,51136.91194371304,9.0,0.0,0.0,51136.91194371304,0.0,9.0,0.1
53.0,52050.220565545715,5.0,0.0,0.0,52050.220565545715,0.0,5.0,0.05555555555555555
54.0,52939.834236655064,9.0,0.0,0.0,52939.834236655064,0.0,9.0,0.1
55.0,53834.435608154934,2.0,0.0,0.0,53834.435608154934,0.0,2.0,0.022222222222222223
56.0,54734.07715758487,1.0,0.0,0.0,54734.07715758487,0.0,1.0,0.011111111111111112
57.0,55641.89437442901,5.0,0.0,1.0,55643.59868927259,1.704314843584143,4.0,0.044444444444444446
58.0,56587.2758658761,8.0,0.0,0.0,56587.2758658761,0.0,8.0,0.08888888888888889
59.0,57428.405110217354,6.0,0.0,0.0,57428.405110217354,0.0,6.0,0.06666666666666667
60.0,58349.505485544774,9.0,0.0,2.0,58355.526067799954,6.020582255179761,7.0,0.07777777777777778
