station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,23400.0,0.0,0.0,0.0,23400.0,0.0,0.0,0.0
1.0,23496.6,0.0,9.0,0.0,23508.78822929174,12.188229291739844,9.0,0.1
2.0,23625.088229291738,9.0,0.0,0.0,23625.088229291738,0.0,9.0,0.1
3.0,23730.28822929174,9.0,1.0,0.0,23733.044570760117,2.756341468379105,10.0,0.1111111111111111
4.0,23794.74457076012,10.0,2.0,0.0,23799.067055559895,4.322484799777158,12.0,0.13333333333333333
5.0,23883.267055559896,12.0,1.0,0.0,23884.72564648058,1.4585909206834913,13.0,0.14444444444444443
6.0,23960.52564648058,13.0,0.0,0.0,23960.52564648058,0.0,13.0,0.14444444444444443
7.0,24065.02564648058,13.0,2.0,0.0,24066.879135262137,1.8534887815585535,15.0,0.16666666666666666
8.0,24172.679135262137,15.0,1.0,2.0,24176.559047151735,3.8799118895985885,14.0,0.15555555555555556
9.0,24294.559047151735,14.0,0.0,0.0,24294.559047151735,0.0,14.0,0.15555555555555556
10.0,24359.759047151736,14.0,4.0,0.0,24368.55391981373,8.794872661994305,18.0,0.2
11.0,24496.55391981373,18.0,6.0,0.0,24506.42859089649,9.874671082758141,24.0,0.26666666666666666
12.0,24621.92859089649,24.0,1.0,2.0,24626.172219778495,4.2436288820063055,23.0,0.25555555555555554
13.0,24733.872219778495,23.0,0.0,0.0,24733.872219778495,0.0,23.0,0.25555555555555554
14.0,24791.072219778496,23.0,0.0,0.0,24791.072219778496,0.0,23.0,0.25555555555555554
15.0,24895.572219778496,23.0,0.0,0.0,24895.572219778496,0.0,23.0,0.25555555555555554
16.0,24970.372219778495,23.0,0.0,0.0,24970.372219778495,0.0,23.0,0.25555555555555554
17.0,25039.772219778497,23.0,0.0,0.0,25039.772219778497,0.0,23.0,0.25555555555555554
18.0,25167.772219778497,23.0,0.0,1.0,25170.235195016943,2.4629752384462336,22.0,0.24444444444444444
19.0,25267.935195016944,22.0,0.0,0.0,25267.935195016944,0.0,22.0,0.24444444444444444
20.0,25405.935195016944,22.0,0.0,0.0,25405.935195016944,0.0,22.0,0.24444444444444444
21.0,25543.935195016944,22.0,0.0,0.0,25543.935195016944,0.0,22.0,0.24444444444444444
22.0,25691.935195016944,22.0,0.0,0.0,25691.935195016944,0.0,22.0,0.24444444444444444
23.0,25755.435195016944,22.0,0.0,0.0,25755.435195016944,0.0,22.0,0.24444444444444444
24.0,25855.435195016944,22.0,0.0,0.0,25855.435195016944,0.0,22.0,0.24444444444444444
25.0,25910.535195016942,22.0,1.0,0.0,25911.374956014668,0.8397609977255343,23.0,0.25555555555555554
26.0,26089.374956014668,23.0,0.0,2.0,26092.82943511086,3.4544790961917897,21.0,0.23333333333333334
27.0,26220.82943511086,21.0,0.0,0.0,26220.82943511086,0.0,21.0,0.23333333333333334
28.0,26329.52943511086,21.0,0.0,0.0,26329.52943511086,0.0,21.0,0.23333333333333334
29.0,26447.52943511086,21.0,0.0,2.0,26449.5982773185,2.0688422076382267,19.0,0.2111111111111111
30.0,26556.198277318497,19.0,0.0,0.0,26556.198277318497,0.0,19.0,0.2111111111111111
31.0,26694.198277318497,19.0,1.0,0.0,26695.659699597953,1.4614222794552916,20.0,0.2222222222222222
32.0,26823.659699597953,20.0,0.0,0.0,26823.659699597953,0.0,20.0,0.2222222222222222
33.0,26928.75969959795,20.0,0.0,2.0,26932.486258578476,3.7265589805247146,18.0,0.2
34.0,27027.286258578475,18.0,2.0,4.0,27034.190453583728,6.904195005252404,16.0,0.17777777777777778
35.0,27149.990453583727,16.0,0.0,0.0,27149.990453583727,0.0,16.0,0.17777777777777778
36.0,27347.990453583727,16.0,2.0,1.0,27351.925534634338,3.9350810506111884,17.0,0.18888888888888888
37.0,27569.925534634338,17.0,1.0,2.0,27572.02984440262,2.1043097682813823,16.0,0.17777777777777778
38.0,27740.02984440262,16.0,0.0,2.0,27744.816146470275,4.7863020676559245,14.0,0.15555555555555556
39.0,27972.816146470275,14.0,0.0,0.0,27972.816146470275,0.0,14.0,0.15555555555555556
40.0,28140.816146470275,14.0,0.0,0.0,28140.816146470275,0.0,14.0,0.15555555555555556
41.0,28268.816146470275,14.0,0.0,1.0,28273.885181989284,5.069035519009049,13.0,0.14444444444444443
42.0,28391.885181989284,13.0,0.0,1.0,28392.972713674608,1.0875316853234835,12.0,0.13333333333333333
43.0,28453.972713674608,12.0,0.0,1.0,28456.5108547523,2.538141077693581,11.0,0.12222222222222222
44.0,28542.0108547523,11.0,0.0,7.0,28552.26809878263,10.257244030330185,4.0,0.044444444444444446
45.0,28619.56809878263,4.0,0.0,1.0,28620.554657886794,0.9865591041634616,3.0,0.03333333333333333
46.0,28681.154657886793,3.0,0.0,0.0,28681.154657886793,0.0,3.0,0.03333333333333333
47.0,28819.154657886793,3.0,0.0,3.0,28824.42137369307,5.266715806275897,0.0,0.0
48.0,28909.521373693067,0.0,0.0,0.0,28909.521373693067,0.0,0.0,0.0
,,,,0.0,,,,
