bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,2240.1000000000004,0.0,0.0,0.0,2240.1000000000004,0.0,0.0,0.0
1.0,3189.6178398846546,17.0,0.0,0.0,3189.6178398846546,0.0,17.0,0.18888888888888888
2.0,4066.096553499439,6.0,0.0,0.0,4066.096553499439,0.0,6.0,0.06666666666666667
3.0,4971.318699321393,7.0,0.0,0.0,4971.318699321393,0.0,7.0,0.07777777777777778
4.0,5884.137380663102,18.0,0.0,0.0,5884.137380663102,0.0,18.0,0.2
5.0,6772.191348735938,13.0,0.0,0.0,6772.191348735938,0.0,13.0,0.14444444444444443
6.0,7679.001049992573,16.0,0.0,0.0,7679.001049992573,0.0,16.0,0.17777777777777778
7.0,8607.234462170694,24.0,0.0,0.0,8607.234462170694,0.0,24.0,0.26666666666666666
8.0,9498.291113288542,32.0,0.0,0.0,9498.291113288542,0.0,32.0,0.35555555555555557
9.0,10449.722193161253,25.0,0.0,0.0,10449.722193161253,0.0,25.0,0.2777777777777778
10.0,11360.132757345393,37.0,0.0,0.0,11360.132757345393,0.0,37.0,0.4111111111111111
11.0,12256.02772616714,47.0,0.0,0.0,12256.02772616714,0.0,47.0,0.5222222222222223
12.0,13206.373472379619,66.0,1.0,0.0,13206.901467805652,0.5279954260331579,67.0,0.7444444444444445
13.0,14038.70386975307,26.0,0.0,0.0,14038.70386975307,0.0,26.0,0.28888888888888886
14.0,14978.54614411837,50.0,0.0,0.0,14978.54614411837,0.0,50.0,0.5555555555555556
15.0,15812.771710584037,22.0,0.0,0.0,15812.771710584037,0.0,22.0,0.24444444444444444
16.0,16771.5915465097,35.0,0.0,0.0,16771.5915465097,0.0,35.0,0.3888888888888889
17.0,17634.090617354905,30.0,1.0,0.0,17636.558124967374,2.4675076124694897,31.0,0.34444444444444444
18.0,18534.864355015845,31.0,0.0,0.0,18534.864355015845,0.0,31.0,0.34444444444444444
19.0,19447.192882816144,29.0,1.0,2.0,19452.455735141317,5.262852325173299,28.0,0.3111111111111111
20.0,20344.016476168334,27.0,0.0,1.0,20347.79942632106,3.7829501527266984,26.0,0.28888888888888886
21.0,21208.14882918166,16.0,0.0,0.0,21208.14882918166,0.0,16.0,0.17777777777777778
22.0,22102.685573891486,12.0,0.0,0.0,22102.685573891486,0.0,12.0,0.13333333333333333
23.0,23011.54043743067,24.0,0.0,0.0,23011.54043743067,0.0,24.0,0.26666666666666666
24.0,23896.330463726932,23.0,0.0,0.0,23896.330463726932,0.0,23.0,0.25555555555555554
25.0,24799.144287236133,20.0,0.0,0.0,24799.144287236133,0.0,20.0,0.2222222222222222
26.0,25691.935195016944,22.0,0.0,0.0,25691.935195016944,0.0,22.0,0.24444444444444444
