station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,21600.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0
1.0,21696.6,0.0,4.0,0.0,21702.518898022572,5.918898022573558,4.0,0.044444444444444446
2.0,21818.81889802257,4.0,9.0,0.0,21833.641313172924,14.822415150352754,13.0,0.14444444444444443
3.0,21938.841313172925,13.0,5.0,0.0,21946.658163206346,7.81685003342136,18.0,0.2
4.0,22008.358163206347,18.0,2.0,0.0,22010.634033842452,2.2758706361055374,20.0,0.2222222222222222
5.0,22094.834033842453,20.0,6.0,0.0,22101.484617137823,6.65058329536987,26.0,0.28888888888888886
6.0,22177.284617137822,26.0,0.0,2.0,22178.59446545488,1.309848317057913,24.0,0.26666666666666666
7.0,22283.09446545488,24.0,0.0,0.0,22283.09446545488,0.0,24.0,0.26666666666666666
8.0,22388.89446545488,24.0,1.0,1.0,22390.903961092212,2.009495637332293,24.0,0.26666666666666666
9.0,22508.903961092212,24.0,1.0,0.0,22510.189301840874,1.285340748661838,25.0,0.2777777777777778
10.0,22575.389301840874,25.0,2.0,0.0,22580.052292399367,4.662990558492311,27.0,0.3
11.0,22708.052292399367,27.0,0.0,0.0,22708.052292399367,0.0,27.0,0.3
12.0,22823.552292399367,27.0,0.0,0.0,22823.552292399367,0.0,27.0,0.3
13.0,22931.252292399367,27.0,0.0,0.0,22931.252292399367,0.0,27.0,0.3
14.0,22988.452292399368,27.0,1.0,0.0,22989.220059890027,0.7677674906590255,28.0,0.3111111111111111
15.0,23093.720059890027,28.0,0.0,0.0,23093.720059890027,0.0,28.0,0.3111111111111111
16.0,23168.520059890026,28.0,0.0,0.0,23168.520059890026,0.0,28.0,0.3111111111111111
17.0,23237.920059890028,28.0,0.0,0.0,23237.920059890028,0.0,28.0,0.3111111111111111
18.0,23365.920059890028,28.0,1.0,5.0,23372.238309337223,6.31824944719483,24.0,0.26666666666666666
19.0,23469.938309337223,24.0,0.0,1.0,23472.330463726932,2.392154389708594,23.0,0.25555555555555554
20.0,23610.330463726932,23.0,0.0,0.0,23610.330463726932,0.0,23.0,0.25555555555555554
21.0,23748.330463726932,23.0,0.0,0.0,23748.330463726932,0.0,23.0,0.25555555555555554
22.0,23896.330463726932,23.0,0.0,0.0,23896.330463726932,0.0,23.0,0.25555555555555554
23.0,23959.830463726932,23.0,0.0,0.0,23959.830463726932,0.0,23.0,0.25555555555555554
24.0,24059.830463726932,23.0,0.0,0.0,24059.830463726932,0.0,23.0,0.25555555555555554
25.0,24114.93046372693,23.0,0.0,2.0,24119.487633140747,4.557169413816155,21.0,0.23333333333333334
26.0,24297.487633140747,21.0,0.0,1.0,24298.404160866623,0.9165277258762217,20.0,0.2222222222222222
27.0,24426.404160866623,20.0,0.0,0.0,24426.404160866623,0.0,20.0,0.2222222222222222
28.0,24535.104160866624,20.0,0.0,1.0,24536.175144497378,1.0709836307541991,19.0,0.2111111111111111
29.0,24654.175144497378,19.0,0.0,0.0,24654.175144497378,0.0,19.0,0.2111111111111111
30.0,24760.775144497376,19.0,0.0,1.0,24764.048019897782,3.27287540040561,18.0,0.2
31.0,24902.048019897782,18.0,0.0,0.0,24902.048019897782,0.0,18.0,0.2
32.0,25030.048019897782,18.0,0.0,3.0,25032.994960383516,2.9469404857336485,15.0,0.16666666666666666
33.0,25138.094960383514,15.0,0.0,0.0,25138.094960383514,0.0,15.0,0.16666666666666666
34.0,25232.894960383514,15.0,0.0,2.0,25236.462388911677,3.567428528163873,13.0,0.14444444444444443
35.0,25352.262388911677,13.0,0.0,1.0,25353.476292674764,1.2139037630877283,12.0,0.13333333333333333
36.0,25551.476292674764,12.0,0.0,0.0,25551.476292674764,0.0,12.0,0.13333333333333333
37.0,25769.476292674764,12.0,0.0,0.0,25769.476292674764,0.0,12.0,0.13333333333333333
38.0,25937.476292674764,12.0,2.0,0.0,25942.05545006754,4.579157392774505,14.0,0.15555555555555556
39.0,26170.05545006754,14.0,0.0,1.0,26171.71304577592,1.6575957083805406,13.0,0.14444444444444443
40.0,26339.71304577592,13.0,0.0,0.0,26339.71304577592,0.0,13.0,0.14444444444444443
41.0,26467.71304577592,13.0,1.0,0.0,26468.834274748104,1.1212289721843263,14.0,0.15555555555555556
42.0,26586.834274748104,14.0,1.0,5.0,26593.15390941158,6.319634663475881,10.0,0.1111111111111111
43.0,26654.15390941158,10.0,0.0,2.0,26657.718790463277,3.564881051697739,8.0,0.08888888888888889
44.0,26743.218790463277,8.0,0.0,0.0,26743.218790463277,0.0,8.0,0.08888888888888889
45.0,26810.518790463277,8.0,0.0,1.0,26812.615538390673,2.096747927396791,7.0,0.07777777777777778
46.0,26873.215538390672,7.0,0.0,1.0,26874.64434943277,1.4288110420966404,6.0,0.06666666666666667
47.0,27012.64434943277,6.0,0.0,5.0,27022.238282803646,9.593933370877494,1.0,0.011111111111111112
48.0,27107.338282803645,1.0,0.0,1.0,27109.02069003479,1.6824072311464988,0.0,0.0
,,,,0.0,,,,
