bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,1341.7,0.0,0.0,0.0,1341.7,0.0,0.0,0.0
1.0,2283.45725869115,19.0,0.0,1.0,2285.5959234008574,2.1386647097074274,18.0,0.2
2.0,3164.9911186771787,7.0,0.0,0.0,3164.9911186771787,0.0,7.0,0.07777777777777778
3.0,4069.1547373186254,9.0,0.0,2.0,4072.918699321394,3.763962002768494,7.0,0.07777777777777778
4.0,4982.7257295089,16.0,0.0,0.0,4982.7257295089,0.0,16.0,0.17777777777777778
5.0,5871.546644464536,15.0,0.0,1.0,5872.0890374969285,0.5423930323922832,14.0,0.15555555555555556
6.0,6778.781904705041,18.0,0.0,0.0,6778.781904705041,0.0,18.0,0.2
7.0,7700.59368779612,30.0,0.0,0.0,7700.59368779612,0.0,30.0,0.3333333333333333
8.0,8594.463093397158,36.0,0.0,0.0,8594.463093397158,0.0,36.0,0.4
9.0,9531.157250537162,35.0,0.0,0.0,9531.157250537162,0.0,35.0,0.3888888888888889
10.0,10440.859647668853,45.0,1.0,0.0,10442.663775614996,1.8041279461431259,46.0,0.5111111111111111
11.0,11342.91124580344,53.0,0.0,0.0,11342.91124580344,0.0,53.0,0.5888888888888889
12.0,12287.60898323811,77.0,0.0,0.0,12287.60898323811,0.0,77.0,0.8555555555555555
13.0,13121.060647381873,33.0,0.0,0.0,13121.060647381873,0.0,33.0,0.36666666666666664
14.0,14069.568420072495,57.0,0.0,0.0,14069.568420072495,0.0,57.0,0.6333333333333333
15.0,14902.239084780063,23.0,0.0,0.0,14902.239084780063,0.0,23.0,0.25555555555555554
16.0,15854.722293151219,45.0,0.0,0.0,15854.722293151219,0.0,45.0,0.5
17.0,16719.781013349093,26.0,0.0,0.0,16719.781013349093,0.0,26.0,0.28888888888888886
18.0,17631.13580612185,30.0,0.0,0.0,17631.13580612185,0.0,30.0,0.3333333333333333
19.0,18539.97704393776,36.0,0.0,0.0,18539.97704393776,0.0,36.0,0.4
20.0,19428.685398309153,32.0,0.0,0.0,19428.685398309153,0.0,32.0,0.35555555555555557
21.0,20295.50683785217,24.0,0.0,0.0,20295.50683785217,0.0,24.0,0.26666666666666666
22.0,21200.016434069887,13.0,0.0,0.0,21200.016434069887,0.0,13.0,0.14444444444444443
23.0,22109.069326395565,27.0,0.0,0.0,22109.069326395565,0.0,27.0,0.3
24.0,22988.452292399368,27.0,1.0,0.0,22989.220059890027,0.7677674906590255,28.0,0.3111111111111111
25.0,23898.35927768465,22.0,0.0,0.0,23898.35927768465,0.0,22.0,0.24444444444444444
26.0,24791.072219778496,23.0,0.0,0.0,24791.072219778496,0.0,23.0,0.25555555555555554
27.0,25668.151308571283,15.0,0.0,0.0,25668.151308571283,0.0,15.0,0.16666666666666666
28.0,26582.367749982845,25.0,0.0,0.0,26582.367749982845,0.0,25.0,0.2777777777777778
29.0,27494.853317029785,12.0,0.0,0.0,27494.853317029785,0.0,12.0,0.13333333333333333
30.0,28423.507446876418,38.0,0.0,0.0,28423.507446876418,0.0,38.0,0.4222222222222222
31.0,29302.575780602132,24.0,0.0,0.0,29302.575780602132,0.0,24.0,0.26666666666666666
32.0,30223.03807181356,35.0,0.0,0.0,30223.03807181356,0.0,35.0,0.3888888888888889
33.0,31099.51465629892,26.0,0.0,0.0,31099.51465629892,0.0,26.0,0.28888888888888886
34.0,31999.637583031054,31.0,0.0,0.0,31999.637583031054,0.0,31.0,0.34444444444444444
35.0,32907.158032707484,27.0,0.0,0.0,32907.158032707484,0.0,27.0,0.3
36.0,33838.18042212885,25.0,0.0,0.0,33838.18042212885,0.0,25.0,0.2777777777777778
37.0,34701.50630483031,28.0,0.0,0.0,34701.50630483031,0.0,28.0,0.3111111111111111
38.0,35678.66160328751,66.0,1.0,0.0,35681.864834642285,3.2032313547751983,67.0,0.7444444444444445
39.0,36521.120151646144,28.0,0.0,0.0,36521.120151646144,0.0,28.0,0.3111111111111111
40.0,37394.94827255265,24.0,0.0,0.0,37394.94827255265,0.0,24.0,0.26666666666666666
41.0,38399.31971534249,54.0,0.0,1.0,38403.443761627284,4.124046284792712,53.0,0.5888888888888889
42.0,39178.41430690038,22.0,0.0,0.0,39178.41430690038,0.0,22.0,0.24444444444444444
43.0,40055.98030849548,5.0,0.0,0.0,40055.98030849548,0.0,5.0,0.05555555555555555
44.0,41097.45925992838,79.0,0.0,0.0,41097.45925992838,0.0,79.0,0.8777777777777778
45.0,41941.55063437789,49.0,0.0,0.0,41941.55063437789,0.0,49.0,0.5444444444444444
46.0,42849.28051501263,48.0,0.0,0.0,42849.28051501263,0.0,48.0,0.5333333333333333
47.0,43734.03596469654,50.0,0.0,0.0,43734.03596469654,0.0,50.0,0.5555555555555556
48.0,44618.57470029376,38.0,0.0,0.0,44618.57470029376,0.0,38.0,0.4222222222222222
49.0,45497.03977229954,25.0,0.0,0.0,45497.03977229954,0.0,25.0,0.2777777777777778
50.0,46415.2782891923,29.0,0.0,0.0,46415.2782891923,0.0,29.0,0.32222222222222224
51.0,47308.95195113808,23.0,0.0,0.0,47308.95195113808,0.0,23.0,0.25555555555555554
52.0,48193.829430687794,17.0,0.0,0.0,48193.829430687794,0.0,17.0,0.18888888888888888
53.0,49104.81210339785,18.0,0.0,0.0,49104.81210339785,0.0,18.0,0.2
54.0,49984.22660744159,22.0,0.0,0.0,49984.22660744159,0.0,22.0,0.24444444444444444
55.0,50888.16724810293,13.0,0.0,0.0,50888.16724810293,0.0,13.0,0.14444444444444443
56.0,51792.9403289407,11.0,0.0,0.0,51792.9403289407,0.0,11.0,0.12222222222222222
57.0,52684.438783967045,19.0,0.0,1.0,52689.14781424319,4.709030276142585,18.0,0.2
58.0,53611.55118719649,33.0,0.0,0.0,53611.55118719649,0.0,33.0,0.36666666666666664
59.0,54492.34795338246,18.0,0.0,0.0,54492.34795338246,0.0,18.0,0.2
60.0,55398.45928631416,20.0,0.0,0.0,55398.45928631416,0.0,20.0,0.2222222222222222
