bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,539.8,0.0,0.0,0.0,539.8,0.0,0.0,0.0
1.0,1456.3935489403466,11.0,2.0,0.0,1460.5784731345386,4.184924194192035,13.0,0.14444444444444443
2.0,2351.3934372407602,5.0,1.0,0.0,2354.1807499341717,2.7873126934114225,6.0,0.06666666666666667
3.0,3248.3811601945567,6.0,0.0,0.0,3248.3811601945567,0.0,6.0,0.06666666666666667
4.0,4157.931705288215,7.0,2.0,0.0,4161.935655969846,4.003950681631068,9.0,0.1
5.0,5051.465995475845,5.0,2.0,0.0,5054.795532151029,3.32953667518359,7.0,0.07777777777777778
6.0,5958.979357771213,13.0,2.0,0.0,5963.741451036523,4.762093265310796,15.0,0.16666666666666666
7.0,6882.910112609186,25.0,0.0,0.0,6882.910112609186,0.0,25.0,0.2777777777777778
8.0,7753.187371391654,9.0,0.0,0.0,7753.187371391654,0.0,9.0,0.1
9.0,8703.961938218934,32.0,0.0,0.0,8703.961938218934,0.0,32.0,0.35555555555555557
10.0,9599.774372544798,36.0,2.0,0.0,9604.152480603881,4.378108059083388,38.0,0.4222222222222222
11.0,10493.902633338588,30.0,6.0,0.0,10501.252274458768,7.349641120179513,36.0,0.4
12.0,11414.30888552279,38.0,1.0,0.0,11416.497086155703,2.1882006329124124,39.0,0.43333333333333335
13.0,12282.974287910396,22.0,0.0,0.0,12282.974287910396,0.0,22.0,0.24444444444444444
14.0,13199.990812944241,38.0,3.0,0.0,13205.542397998166,5.55158505392501,41.0,0.45555555555555555
15.0,14085.231626230767,17.0,0.0,0.0,14085.231626230767,0.0,17.0,0.18888888888888888
16.0,15017.071194696127,37.0,2.0,1.0,15019.566976109221,2.495781413093937,38.0,0.4222222222222222
17.0,15883.698875062539,25.0,3.0,0.0,15887.572868644567,3.873993582028561,28.0,0.3111111111111111
18.0,16788.51508352011,16.0,1.0,0.0,16791.11042209326,2.595338573151821,17.0,0.18888888888888888
19.0,17690.306031256307,21.0,3.0,0.0,17697.153091193133,6.847059936826554,24.0,0.26666666666666666
20.0,18580.247398352443,16.0,3.0,0.0,18584.937028822078,4.6896304696347215,19.0,0.2111111111111111
21.0,19475.669590098598,16.0,1.0,0.0,19476.429132797763,0.75954269916474,17.0,0.18888888888888888
22.0,20379.977487471937,16.0,1.0,0.0,20380.447508215457,0.47002074351985357,17.0,0.18888888888888888
23.0,21262.699633263466,13.0,1.0,0.0,21263.828012800866,1.1283795374001784,14.0,0.15555555555555556
24.0,22177.284617137822,26.0,0.0,2.0,22178.59446545488,1.309848317057913,24.0,0.26666666666666666
25.0,23062.984127304415,14.0,0.0,0.0,23062.984127304415,0.0,14.0,0.15555555555555556
26.0,23960.52564648058,13.0,0.0,0.0,23960.52564648058,0.0,13.0,0.14444444444444443
27.0,24841.082898444583,1.0,0.0,0.0,24841.082898444583,0.0,1.0,0.011111111111111112
28.0,25758.929800137274,12.0,1.0,0.0,25760.69526821558,1.7654680783052754,13.0,0.14444444444444443
29.0,26666.764938664546,16.0,0.0,0.0,26666.764938664546,0.0,16.0,0.17777777777777778
30.0,27580.673271207957,25.0,0.0,0.0,27580.673271207957,0.0,25.0,0.2777777777777778
31.0,28492.80068096968,26.0,1.0,0.0,28493.41170741015,0.6110264404669579,27.0,0.3
32.0,29380.00674574961,24.0,0.0,0.0,29380.00674574961,0.0,24.0,0.26666666666666666
33.0,30247.898605348902,5.0,0.0,0.0,30247.898605348902,0.0,5.0,0.05555555555555555
34.0,31156.769410740333,10.0,2.0,0.0,31159.241514814155,2.4721040738222655,12.0,0.13333333333333333
35.0,32079.690816848768,17.0,2.0,0.0,32082.97318906203,3.282372213263443,19.0,0.2111111111111111
36.0,32992.21711377395,25.0,1.0,2.0,32994.418266691486,2.201152917536092,24.0,0.26666666666666666
37.0,33893.62821598406,32.0,0.0,0.0,33893.62821598406,0.0,32.0,0.35555555555555557
38.0,34783.149499676074,24.0,0.0,2.0,34786.97057114024,3.821071464168199,22.0,0.24444444444444444
39.0,35673.70085787019,21.0,1.0,1.0,35675.66787383998,1.9670159697852796,21.0,0.23333333333333334
40.0,36557.67634144749,13.0,0.0,0.0,36557.67634144749,0.0,13.0,0.14444444444444443
