bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,2403.6000000000004,0.0,0.0,0.0,2403.6000000000004,0.0,0.0,0.0
1.0,3353.1178398846546,17.0,0.0,1.0,3354.3626981642096,1.2448582795550465,16.0,0.17777777777777778
2.0,4229.596553499439,6.0,0.0,0.0,4229.596553499439,0.0,6.0,0.06666666666666667
3.0,5135.640792642326,6.0,0.0,0.0,5135.640792642326,0.0,6.0,0.06666666666666667
4.0,6047.637380663102,18.0,0.0,0.0,6047.637380663102,0.0,18.0,0.2
5.0,6935.691348735938,13.0,0.0,0.0,6935.691348735938,0.0,13.0,0.14444444444444443
6.0,7842.501049992573,16.0,0.0,0.0,7842.501049992573,0.0,16.0,0.17777777777777778
7.0,8771.997654572951,23.0,0.0,2.0,8774.910979716147,2.9133251431958342,21.0,0.23333333333333334
8.0,9661.791113288542,32.0,0.0,0.0,9661.791113288542,0.0,32.0,0.35555555555555557
9.0,10615.701742233765,26.0,0.0,3.0,10619.236720052251,3.534977818486368,23.0,0.25555555555555554
10.0,11523.632757345393,37.0,0.0,0.0,11523.632757345393,0.0,37.0,0.4111111111111111
11.0,12421.290295356905,46.0,0.0,0.0,12421.290295356905,0.0,46.0,0.5111111111111111
12.0,13370.401467805652,67.0,1.0,2.0,13372.9616347402,2.5601669345487608,66.0,0.7333333333333333
13.0,14203.512047893739,25.0,2.0,1.0,14205.440910542195,1.9288626484558336,26.0,0.28888888888888886
14.0,15142.04614411837,50.0,0.0,1.0,15143.25122869111,1.205084572738997,49.0,0.5444444444444444
15.0,15976.271710584037,22.0,0.0,0.0,15976.271710584037,0.0,22.0,0.24444444444444444
16.0,16935.0915465097,35.0,0.0,0.0,16935.0915465097,0.0,35.0,0.3888888888888889
17.0,17802.360863397404,32.0,1.0,0.0,17803.130082364703,0.7692189672998211,33.0,0.36666666666666664
18.0,18699.664365038207,32.0,0.0,0.0,18699.664365038207,0.0,32.0,0.35555555555555557
19.0,19619.151963092,26.0,0.0,5.0,19631.479149244664,12.327186152662762,21.0,0.23333333333333334
20.0,20511.29942632106,26.0,0.0,0.0,20511.29942632106,0.0,26.0,0.28888888888888886
21.0,21372.931069585644,15.0,1.0,0.0,21374.319852370358,1.3887827847138396,16.0,0.17777777777777778
22.0,22266.185573891486,12.0,0.0,0.0,22266.185573891486,0.0,12.0,0.13333333333333333
23.0,23176.483397864333,25.0,0.0,0.0,23176.483397864333,0.0,25.0,0.2777777777777778
24.0,24059.830463726932,23.0,0.0,0.0,24059.830463726932,0.0,23.0,0.25555555555555554
25.0,24962.644287236133,20.0,0.0,0.0,24962.644287236133,0.0,20.0,0.2222222222222222
26.0,25855.435195016944,22.0,0.0,0.0,25855.435195016944,0.0,22.0,0.24444444444444444
27.0,26730.541265888096,16.0,0.0,0.0,26730.541265888096,0.0,16.0,0.17777777777777778
28.0,27656.143669166515,17.0,0.0,0.0,27656.143669166515,0.0,17.0,0.18888888888888888
29.0,28559.83959978972,14.0,1.0,2.0,28566.25991055747,6.42031076774947,13.0,0.14444444444444443
30.0,29506.986412925944,38.0,0.0,0.0,29506.986412925944,0.0,38.0,0.4222222222222222
31.0,30370.99011534789,19.0,0.0,0.0,30370.99011534789,0.0,19.0,0.2111111111111111
32.0,31288.267401218996,35.0,1.0,0.0,31291.197992154768,2.930590935771761,36.0,0.4
33.0,32165.712580414493,23.0,0.0,0.0,32165.712580414493,0.0,23.0,0.25555555555555554
34.0,33072.567447890295,29.0,0.0,0.0,33072.567447890295,0.0,29.0,0.32222222222222224
35.0,33980.47618703821,24.0,0.0,0.0,33980.47618703821,0.0,24.0,0.26666666666666666
36.0,34907.043664087316,26.0,0.0,0.0,34907.043664087316,0.0,26.0,0.28888888888888886
37.0,35777.74600000837,19.0,0.0,0.0,35777.74600000837,0.0,19.0,0.2111111111111111
38.0,36764.22149875029,72.0,0.0,0.0,36764.22149875029,0.0,72.0,0.8
39.0,37591.8684118866,23.0,0.0,3.0,37596.44209429857,4.573682411966729,20.0,0.2222222222222222
40.0,38462.67807219783,20.0,0.0,0.0,38462.67807219783,0.0,20.0,0.2222222222222222
41.0,39475.40771848585,48.0,1.0,2.0,39480.822115287985,5.4143968021380715,47.0,0.5222222222222223
42.0,40241.31434376216,21.0,0.0,0.0,40241.31434376216,0.0,21.0,0.23333333333333334
43.0,41119.16438054173,4.0,0.0,0.0,41119.16438054173,0.0,4.0,0.044444444444444446
44.0,42176.822967490996,77.0,5.0,3.0,42185.758248197475,8.935280706478807,79.0,0.8777777777777778
45.0,43017.48959417525,48.0,0.0,0.0,43017.48959417525,0.0,48.0,0.5333333333333333
46.0,43927.793431971666,39.0,0.0,2.0,43930.751242945356,2.957810973690357,37.0,0.4111111111111111
47.0,44806.0042016316,46.0,1.0,0.0,44806.816247348674,0.812045717073488,47.0,0.5222222222222223
48.0,45681.737349129035,39.0,0.0,0.0,45681.737349129035,0.0,39.0,0.43333333333333335
49.0,46570.34388810711,18.0,0.0,0.0,46570.34388810711,0.0,18.0,0.2
50.0,47479.22985836714,27.0,0.0,1.0,47481.5525837234,2.322725356258161,26.0,0.28888888888888886
51.0,48376.167723720224,23.0,0.0,0.0,48376.167723720224,0.0,23.0,0.25555555555555554
52.0,49260.89312321761,17.0,0.0,0.0,49260.89312321761,0.0,17.0,0.18888888888888888
53.0,50171.09529749168,18.0,0.0,1.0,50172.46224109241,1.366943600733066,17.0,0.18888888888888888
54.0,51060.119848435854,18.0,0.0,0.0,51060.119848435854,0.0,18.0,0.2
55.0,51954.03078584098,12.0,0.0,0.0,51954.03078584098,0.0,12.0,0.13333333333333333
56.0,52856.62336536739,10.0,0.0,0.0,52856.62336536739,0.0,10.0,0.1111111111111111
57.0,53753.35418983018,16.0,0.0,0.0,53753.35418983018,0.0,16.0,0.17777777777777778
58.0,54691.32702832698,25.0,1.0,1.0,54693.8293143323,2.5022860053213662,25.0,0.2777777777777778
59.0,55555.42065097662,17.0,0.0,0.0,55555.42065097662,0.0,17.0,0.18888888888888888
60.0,56471.676553863384,20.0,0.0,1.0,56472.369065774416,0.6925119110310334,19.0,0.2111111111111111
