station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,39600.0,0.0,0.0,0.0,39600.0,0.0,0.0,0.0
1.0,39696.6,0.0,2.0,0.0,39698.98420739942,2.384207399423758,2.0,0.022222222222222223
2.0,39815.284207399425,2.0,30.0,0.0,39868.265040819795,52.98083342036989,32.0,0.35555555555555557
3.0,39973.46504081979,32.0,6.0,0.0,39981.27455510617,7.809514286374906,38.0,0.4222222222222222
4.0,40042.974555106164,38.0,5.0,1.0,40050.41462968462,7.440074578458734,42.0,0.4666666666666667
5.0,40134.61462968462,42.0,19.0,0.0,40163.962596531615,29.347966846995405,61.0,0.6777777777777778
6.0,40239.76259653162,61.0,1.0,2.0,40242.48454179852,2.721945266901457,60.0,0.6666666666666666
7.0,40346.98454179852,60.0,6.0,2.0,40354.51729202235,7.532750223828771,64.0,0.7111111111111111
8.0,40460.31729202235,64.0,9.0,1.0,40476.47538322276,16.15809120040649,72.0,0.8
9.0,40594.47538322276,72.0,2.0,0.0,40596.725822248976,2.2504390262183733,74.0,0.8222222222222222
10.0,40661.92582224897,74.0,8.0,0.0,40674.28812064695,12.362298397973063,82.0,0.9111111111111111
11.0,40802.28812064695,82.0,2.0,0.0,40805.3392036373,3.051082990350551,84.0,0.9333333333333333
12.0,40920.8392036373,84.0,1.0,5.0,40928.463763356944,7.624559719646641,80.0,0.8888888888888888
13.0,41036.16376335694,80.0,0.0,1.0,41040.25925992838,4.09549657144089,79.0,0.8777777777777778
14.0,41097.45925992838,79.0,0.0,0.0,41097.45925992838,0.0,79.0,0.8777777777777778
15.0,41201.95925992838,79.0,0.0,0.0,41201.95925992838,0.0,79.0,0.8777777777777778
16.0,41276.75925992838,79.0,0.0,0.0,41276.75925992838,0.0,79.0,0.8777777777777778
17.0,41346.15925992838,79.0,0.0,0.0,41346.15925992838,0.0,79.0,0.8777777777777778
18.0,41474.15925992838,79.0,5.0,3.0,41483.358810532256,9.199550603872922,81.0,0.9
19.0,41581.05881053225,81.0,0.0,2.0,41587.38305634464,6.324245812385925,79.0,0.8777777777777778
20.0,41725.38305634464,79.0,0.0,0.0,41725.38305634464,0.0,79.0,0.8777777777777778
21.0,41863.38305634464,79.0,0.0,0.0,41863.38305634464,0.0,79.0,0.8777777777777778
22.0,42011.38305634464,79.0,0.0,2.0,42013.322967490996,1.9399111463571899,77.0,0.8555555555555555
23.0,42076.822967490996,77.0,0.0,0.0,42076.822967490996,0.0,77.0,0.8555555555555555
24.0,42176.822967490996,77.0,5.0,3.0,42185.758248197475,8.935280706478807,79.0,0.8777777777777778
25.0,42240.85824819747,79.0,0.0,1.0,42242.16914131979,1.3108931223177933,78.0,0.8666666666666667
26.0,42420.16914131979,78.0,0.0,4.0,42425.82782099998,5.658679680185742,74.0,0.8222222222222222
27.0,42553.82782099998,74.0,0.0,3.0,42557.80920002274,3.9813790227635764,71.0,0.7888888888888889
28.0,42666.50920002274,71.0,0.0,4.0,42673.594728779506,7.085528756768326,67.0,0.7444444444444445
29.0,42791.594728779506,67.0,0.0,2.0,42795.239089827795,3.6443610482892836,65.0,0.7222222222222222
30.0,42901.839089827794,65.0,0.0,8.0,42915.47458271783,13.635492890032765,57.0,0.6333333333333333
31.0,43053.47458271783,57.0,4.0,6.0,43065.98329415873,12.508711440903426,55.0,0.6111111111111112
32.0,43193.98329415873,55.0,0.0,1.0,43195.58740061908,1.604106460348703,54.0,0.6
33.0,43300.68740061908,54.0,1.0,2.0,43305.36477086416,4.677370245080965,53.0,0.5888888888888889
34.0,43400.16477086416,53.0,1.0,5.0,43409.38290601127,9.218135147108114,49.0,0.5444444444444444
35.0,43525.18290601127,49.0,0.0,6.0,43534.507708386926,9.324802375653235,43.0,0.4777777777777778
36.0,43732.507708386926,43.0,0.0,7.0,43744.306697810054,11.79898942312866,36.0,0.4
37.0,43962.306697810054,36.0,0.0,3.0,43966.43424691333,4.127549103279307,33.0,0.36666666666666664
38.0,44134.43424691333,33.0,0.0,3.0,44138.52764810263,4.093401189296856,30.0,0.3333333333333333
39.0,44366.52764810263,30.0,0.0,0.0,44366.52764810263,0.0,30.0,0.3333333333333333
40.0,44534.52764810263,30.0,0.0,0.0,44534.52764810263,0.0,30.0,0.3333333333333333
41.0,44662.52764810263,30.0,0.0,0.0,44662.52764810263,0.0,30.0,0.3333333333333333
42.0,44780.52764810263,30.0,0.0,2.0,44784.39850137632,3.8708532736927737,28.0,0.3111111111111111
43.0,44845.39850137632,28.0,0.0,8.0,44861.36114179716,15.962640420839307,20.0,0.2222222222222222
44.0,44946.86114179716,20.0,0.0,5.0,44954.843771438296,7.982629641133826,15.0,0.16666666666666666
45.0,45022.1437714383,15.0,0.0,4.0,45035.53844834272,13.394676904419612,11.0,0.12222222222222222
46.0,45096.13844834272,11.0,0.0,5.0,45101.82631992546,5.687871582740627,6.0,0.06666666666666667
47.0,45239.82631992546,6.0,0.0,4.0,45245.37234843761,5.546028512151679,2.0,0.022222222222222223
48.0,45330.47234843761,2.0,0.0,2.0,45332.704434328065,2.2320858904568013,0.0,0.0
,,,,0.0,,,,
