station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,7200.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0
1.0,7296.6,0.0,2.0,0.0,7300.419220854054,3.8192208540540378,2.0,0.022222222222222223
2.0,7416.719220854055,2.0,0.0,0.0,7416.719220854055,0.0,2.0,0.022222222222222223
3.0,7521.919220854054,2.0,0.0,0.0,7521.919220854054,0.0,2.0,0.022222222222222223
4.0,7583.619220854054,2.0,6.0,0.0,7591.976213424063,8.356992570008515,8.0,0.08888888888888889
5.0,7676.176213424063,8.0,1.0,0.0,7677.387371391654,1.2111579675911344,9.0,0.1
6.0,7753.187371391654,9.0,0.0,0.0,7753.187371391654,0.0,9.0,0.1
7.0,7857.687371391654,9.0,7.0,0.0,7866.846145519642,9.158774127988181,16.0,0.17777777777777778
8.0,7972.646145519642,16.0,3.0,0.0,7976.384572191885,3.7384266722428947,19.0,0.2111111111111111
9.0,8094.384572191885,19.0,4.0,0.0,8098.784641725246,4.400069533360693,23.0,0.25555555555555554
10.0,8163.984641725246,23.0,2.0,0.0,8168.369235093369,4.384593368123205,25.0,0.2777777777777778
11.0,8296.369235093369,25.0,10.0,0.0,8310.228135510557,13.858900417188124,35.0,0.3888888888888889
12.0,8425.728135510557,35.0,1.0,1.0,8426.839250550467,1.1111150399101462,35.0,0.3888888888888889
13.0,8534.539250550468,35.0,1.0,0.0,8537.263093397158,2.7238428466898768,36.0,0.4
14.0,8594.463093397158,36.0,0.0,0.0,8594.463093397158,0.0,36.0,0.4
15.0,8698.963093397158,36.0,0.0,1.0,8700.211829044243,1.2487356470846862,35.0,0.3888888888888889
16.0,8775.011829044242,35.0,0.0,0.0,8775.011829044242,0.0,35.0,0.3888888888888889
17.0,8844.411829044242,35.0,0.0,0.0,8844.411829044242,0.0,35.0,0.3888888888888889
18.0,8972.411829044242,35.0,0.0,0.0,8972.411829044242,0.0,35.0,0.3888888888888889
19.0,9070.111829044243,35.0,0.0,3.0,9074.291113288542,4.179284244299197,32.0,0.35555555555555557
20.0,9212.291113288542,32.0,0.0,0.0,9212.291113288542,0.0,32.0,0.35555555555555557
21.0,9350.291113288542,32.0,0.0,0.0,9350.291113288542,0.0,32.0,0.35555555555555557
22.0,9498.291113288542,32.0,0.0,0.0,9498.291113288542,0.0,32.0,0.35555555555555557
23.0,9561.791113288542,32.0,0.0,0.0,9561.791113288542,0.0,32.0,0.35555555555555557
24.0,9661.791113288542,32.0,0.0,0.0,9661.791113288542,0.0,32.0,0.35555555555555557
25.0,9716.891113288542,32.0,1.0,2.0,9719.223146026328,2.332032737785994,31.0,0.34444444444444444
26.0,9897.223146026328,31.0,0.0,1.0,9898.627803277719,1.404657251390745,30.0,0.3333333333333333
27.0,10026.627803277719,30.0,0.0,0.0,10026.627803277719,0.0,30.0,0.3333333333333333
28.0,10135.32780327772,30.0,0.0,0.0,10135.32780327772,0.0,30.0,0.3333333333333333
29.0,10253.32780327772,30.0,0.0,2.0,10255.766463618434,2.438660340714705,28.0,0.3111111111111111
30.0,10362.366463618435,28.0,2.0,0.0,10365.606877011523,3.240413393088602,30.0,0.3333333333333333
31.0,10503.606877011523,30.0,5.0,1.0,10513.333752106793,9.726875095269861,34.0,0.37777777777777777
32.0,10641.333752106793,34.0,0.0,0.0,10641.333752106793,0.0,34.0,0.37777777777777777
33.0,10746.433752106794,34.0,1.0,0.0,10748.439134024884,2.005381918090279,35.0,0.3888888888888889
34.0,10843.239134024883,35.0,8.0,6.0,10855.20150042487,11.962366399986422,37.0,0.4111111111111111
35.0,10971.001500424869,37.0,2.0,1.0,10974.620148043248,3.6186476183793275,38.0,0.4222222222222222
36.0,11172.620148043248,38.0,2.0,2.0,11176.419342183386,3.7991941401378426,38.0,0.4222222222222222
37.0,11394.419342183386,38.0,0.0,0.0,11394.419342183386,0.0,38.0,0.4222222222222222
38.0,11562.419342183386,38.0,1.0,2.0,11566.33896405968,3.919621876293604,37.0,0.4111111111111111
39.0,11794.33896405968,37.0,0.0,1.0,11796.214073213165,1.8751091534850275,36.0,0.4
40.0,11964.214073213165,36.0,0.0,0.0,11964.214073213165,0.0,36.0,0.4
41.0,12092.214073213165,36.0,0.0,3.0,12098.317165304015,6.103092090850623,33.0,0.36666666666666664
42.0,12216.317165304015,33.0,0.0,0.0,12216.317165304015,0.0,33.0,0.36666666666666664
43.0,12277.317165304015,33.0,0.0,8.0,12292.481391149422,15.16422584540669,25.0,0.2777777777777778
44.0,12377.981391149422,25.0,0.0,3.0,12382.040835288131,4.059444138709296,22.0,0.24444444444444444
45.0,12449.34083528813,22.0,0.0,2.0,12455.13885306656,5.798017778430221,20.0,0.2222222222222222
46.0,12515.738853066561,20.0,0.0,17.0,12539.219748877222,23.480895810660513,3.0,0.03333333333333333
47.0,12677.219748877222,3.0,0.0,3.0,12683.524521867654,6.304772990431957,0.0,0.0
48.0,12768.624521867654,0.0,0.0,0.0,12768.624521867654,0.0,0.0,0.0
,,,,0.0,,,,
