station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,18900.0,0.0,0.0,0.0,18900.0,0.0,0.0,0.0
1.0,18996.6,0.0,1.0,0.0,18997.840348880927,1.24034888092865,1.0,0.011111111111111112
2.0,19114.140348880926,1.0,5.0,0.0,19122.850462872426,8.710113991499384,6.0,0.06666666666666667
3.0,19228.050462872427,6.0,0.0,0.0,19228.050462872427,0.0,6.0,0.06666666666666667
4.0,19289.750462872427,6.0,6.0,2.0,19303.59470093447,13.844238062043587,10.0,0.1111111111111111
5.0,19387.79470093447,10.0,6.0,0.0,19399.8695900986,12.074889164126944,16.0,0.17777777777777778
6.0,19475.669590098598,16.0,1.0,0.0,19476.429132797763,0.75954269916474,17.0,0.18888888888888888
7.0,19580.929132797763,17.0,1.0,2.0,19583.93412627013,3.004993472368369,16.0,0.17777777777777778
8.0,19689.73412627013,16.0,3.0,1.0,19692.686522484688,2.952396214557666,18.0,0.2
9.0,19810.686522484688,18.0,0.0,0.0,19810.686522484688,0.0,18.0,0.2
10.0,19875.88652248469,18.0,3.0,0.0,19880.40327861709,4.516756132401497,21.0,0.23333333333333334
11.0,20008.40327861709,21.0,3.0,0.0,20013.75953319856,5.356254581471148,24.0,0.26666666666666666
12.0,20129.25953319856,24.0,1.0,1.0,20130.606837852167,1.3473046536055335,24.0,0.26666666666666666
13.0,20238.306837852168,24.0,0.0,0.0,20238.306837852168,0.0,24.0,0.26666666666666666
14.0,20295.50683785217,24.0,0.0,0.0,20295.50683785217,0.0,24.0,0.26666666666666666
15.0,20400.00683785217,24.0,1.0,0.0,20401.058750409633,1.051912557464675,25.0,0.2777777777777778
16.0,20475.858750409632,25.0,0.0,0.0,20475.858750409632,0.0,25.0,0.2777777777777778
17.0,20545.258750409634,25.0,0.0,0.0,20545.258750409634,0.0,25.0,0.2777777777777778
18.0,20673.258750409634,25.0,0.0,4.0,20679.27628182237,6.0175314127372985,21.0,0.23333333333333334
19.0,20776.97628182237,21.0,0.0,4.0,20782.08412445854,5.107842636167334,17.0,0.18888888888888888
20.0,20920.08412445854,17.0,0.0,1.0,20922.14882918166,2.0647047231213946,16.0,0.17777777777777778
21.0,21060.14882918166,16.0,0.0,0.0,21060.14882918166,0.0,16.0,0.17777777777777778
22.0,21208.14882918166,16.0,0.0,0.0,21208.14882918166,0.0,16.0,0.17777777777777778
23.0,21271.64882918166,16.0,0.0,1.0,21272.931069585644,1.282240403983451,15.0,0.16666666666666666
24.0,21372.931069585644,15.0,1.0,0.0,21374.319852370358,1.3887827847138396,16.0,0.17777777777777778
25.0,21429.419852370356,16.0,2.0,0.0,21431.69017362774,2.27032125738333,18.0,0.2
26.0,21609.69017362774,18.0,0.0,1.0,21610.62483421489,0.9346605871505744,17.0,0.18888888888888888
27.0,21738.62483421489,17.0,0.0,0.0,21738.62483421489,0.0,17.0,0.18888888888888888
28.0,21847.32483421489,17.0,0.0,0.0,21847.32483421489,0.0,17.0,0.18888888888888888
29.0,21965.32483421489,17.0,0.0,0.0,21965.32483421489,0.0,17.0,0.18888888888888888
30.0,22071.92483421489,17.0,0.0,3.0,22079.635964283916,7.711130069026694,14.0,0.15555555555555556
31.0,22217.635964283916,14.0,0.0,0.0,22217.635964283916,0.0,14.0,0.15555555555555556
32.0,22345.635964283916,14.0,0.0,0.0,22345.635964283916,0.0,14.0,0.15555555555555556
33.0,22450.735964283915,14.0,0.0,0.0,22450.735964283915,0.0,14.0,0.15555555555555556
34.0,22545.535964283914,14.0,0.0,1.0,22546.8148106178,1.2788463338874863,13.0,0.14444444444444443
35.0,22662.6148106178,13.0,0.0,2.0,22664.870655823914,2.2558452061130083,11.0,0.12222222222222222
36.0,22862.870655823914,11.0,0.0,1.0,22864.55071649399,1.6800606700780918,10.0,0.1111111111111111
37.0,23082.55071649399,10.0,0.0,0.0,23082.55071649399,0.0,10.0,0.1111111111111111
38.0,23250.55071649399,10.0,0.0,1.0,23254.004631078922,3.4539145849303168,9.0,0.1
39.0,23482.004631078922,9.0,0.0,0.0,23482.004631078922,0.0,9.0,0.1
40.0,23650.004631078922,9.0,0.0,0.0,23650.004631078922,0.0,9.0,0.1
41.0,23778.004631078922,9.0,3.0,1.0,23782.30854019214,4.303909113219561,11.0,0.12222222222222222
42.0,23900.30854019214,11.0,0.0,1.0,23901.218823081694,0.9102828895520361,10.0,0.1111111111111111
43.0,23962.218823081694,10.0,0.0,3.0,23966.905699204835,4.686876123141701,7.0,0.07777777777777778
44.0,24052.405699204835,7.0,0.0,3.0,24055.785352362323,3.3796531574880646,4.0,0.044444444444444446
45.0,24123.085352362323,4.0,0.0,0.0,24123.085352362323,0.0,4.0,0.044444444444444446
46.0,24183.68535236232,4.0,0.0,4.0,24188.76780504086,5.082452678539994,0.0,0.0
47.0,24326.76780504086,0.0,0.0,0.0,24326.76780504086,0.0,0.0,0.0
48.0,24411.86780504086,0.0,0.0,0.0,24411.86780504086,0.0,0.0,0.0
,,,,0.0,,,,
