station_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,96.6,0.0,0.0,0.0,96.6,0.0,0.0,0.0
2.0,212.89999999999998,0.0,0.0,0.0,212.89999999999998,0.0,0.0,0.0
3.0,318.09999999999997,0.0,0.0,0.0,318.09999999999997,0.0,0.0,0.0
4.0,379.79999999999995,0.0,0.0,0.0,379.79999999999995,0.0,0.0,0.0
5.0,463.99999999999994,0.0,0.0,0.0,463.99999999999994,0.0,0.0,0.0
6.0,539.8,0.0,0.0,0.0,539.8,0.0,0.0,0.0
7.0,644.3,0.0,0.0,0.0,644.3,0.0,0.0,0.0
8.0,750.0999999999999,0.0,0.0,0.0,750.0999999999999,0.0,0.0,0.0
9.0,868.0999999999999,0.0,0.0,0.0,868.0999999999999,0.0,0.0,0.0
10.0,933.3,0.0,0.0,0.0,933.3,0.0,0.0,0.0
11.0,1061.3,0.0,0.0,0.0,1061.3,0.0,0.0,0.0
12.0,1176.8,0.0,0.0,0.0,1176.8,0.0,0.0,0.0
13.0,1284.5,0.0,0.0,0.0,1284.5,0.0,0.0,0.0
14.0,1341.7,0.0,0.0,0.0,1341.7,0.0,0.0,0.0
15.0,1446.2,0.0,0.0,0.0,1446.2,0.0,0.0,0.0
16.0,1521.0,0.0,0.0,0.0,1521.0,0.0,0.0,0.0
17.0,1590.4,0.0,0.0,0.0,1590.4,0.0,0.0,0.0
18.0,1718.4,0.0,0.0,0.0,1718.4,0.0,0.0,0.0
19.0,1816.1000000000001,0.0,0.0,0.0,1816.1000000000001,0.0,0.0,0.0
20.0,1954.1000000000001,0.0,0.0,0.0,1954.1000000000001,0.0,0.0,0.0
21.0,2092.1000000000004,0.0,0.0,0.0,2092.1000000000004,0.0,0.0,0.0
22.0,2240.1000000000004,0.0,0.0,0.0,2240.1000000000004,0.0,0.0,0.0
23.0,2303.6000000000004,0.0,0.0,0.0,2303.6000000000004,0.0,0.0,0.0
24.0,2403.6000000000004,0.0,0.0,0.0,2403.6000000000004,0.0,0.0,0.0
25.0,2458.7000000000003,0.0,0.0,0.0,2458.7000000000003,0.0,0.0,0.0
26.0,2636.7000000000003,0.0,0.0,0.0,2636.7000000000003,0.0,0.0,0.0
27.0,2764.7000000000003,0.0,0.0,0.0,2764.7000000000003,0.0,0.0,0.0
28.0,2873.4,0.0,0.0,0.0,2873.4,0.0,0.0,0.0
29.0,2991.4,0.0,0.0,0.0,2991.4,0.0,0.0,0.0
30.0,3098.0,0.0,0.0,0.0,3098.0,0.0,0.0,0.0
31.0,3236.0,0.0,0.0,0.0,3236.0,0.0,0.0,0.0
32.0,3364.0,0.0,0.0,0.0,3364.0,0.0,0.0,0.0
33.0,3469.1,0.0,0.0,0.0,3469.1,0.0,0.0,0.0
34.0,3563.9,0.0,0.0,0.0,3563.9,0.0,0.0,0.0
35.0,3679.7000000000003,0.0,0.0,0.0,3679.7000000000003,0.0,0.0,0.0
36.0,3877.7000000000003,0.0,0.0,0.0,3877.7000000000003,0.0,0.0,0.0
37.0,4095.7000000000003,0.0,0.0,0.0,4095.7000000000003,0.0,0.0,0.0
38.0,4263.700000000001,0.0,0.0,0.0,4263.700000000001,0.0,0.0,0.0
39.0,4491.700000000001,0.0,0.0,0.0,4491.700000000001,0.0,0.0,0.0
40.0,4659.700000000001,0.0,0.0,0.0,4659.700000000001,0.0,0.0,0.0
41.0,4787.700000000001,0.0,0.0,0.0,4787.700000000001,0.0,0.0,0.0
42.0,4905.700000000001,0.0,0.0,0.0,4905.700000000001,0.0,0.0,0.0
43.0,4966.700000000001,0.0,0.0,0.0,4966.700000000001,0.0,0.0,0.0
44.0,5052.200000000001,0.0,0.0,0.0,5052.200000000001,0.0,0.0,0.0
45.0,5119.500000000001,0.0,0.0,0.0,5119.500000000001,0.0,0.0,0.0
46.0,5180.100000000001,0.0,0.0,0.0,5180.100000000001,0.0,0.0,0.0
47.0,5318.100000000001,0.0,0.0,0.0,5318.100000000001,0.0,0.0,0.0
48.0,5403.200000000002,0.0,0.0,0.0,5403.200000000002,0.0,0.0,0.0
,,,,0.0,,,,
