bus_id,arrival_time,passenger_count_before,boarding_count,alighting_count,departure_time,residence_time,passenger_count_after,utilization_rate
0.0,5180.100000000001,0.0,0.0,0.0,5180.100000000001,0.0,0.0,0.0
1.0,6183.956672826036,4.0,0.0,0.0,6183.956672826036,0.0,4.0,0.044444444444444446
2.0,7019.54390356357,2.0,0.0,0.0,7019.54390356357,0.0,2.0,0.022222222222222223
3.0,7943.958702662683,5.0,0.0,2.0,7947.721960640648,3.763257977964713,3.0,0.03333333333333333
4.0,8875.124688282434,5.0,0.0,1.0,8876.555271161084,1.4305828786491475,4.0,0.044444444444444446
5.0,9754.796960953068,9.0,0.0,5.0,9772.048560590008,17.251599636940227,4.0,0.044444444444444446
6.0,10699.396208084363,10.0,0.0,7.0,10711.582535337984,12.18632725362113,3.0,0.03333333333333333
7.0,11577.761298692212,8.0,0.0,7.0,11585.560280223679,7.798981531466779,1.0,0.011111111111111112
8.0,12515.738853066561,20.0,0.0,17.0,12539.219748877222,23.480895810660513,3.0,0.03333333333333333
9.0,13454.694498287916,1.0,0.0,0.0,13454.694498287916,0.0,1.0,0.011111111111111112
10.0,14373.245508427355,7.0,0.0,4.0,14380.193338895288,6.947830467932363,3.0,0.03333333333333333
11.0,15260.94069195519,17.0,0.0,5.0,15270.964727862676,10.024035907486905,12.0,0.13333333333333333
12.0,16250.310897258274,19.0,0.0,5.0,16258.02746809727,7.716570838996631,14.0,0.15555555555555556
13.0,17046.00149255443,11.0,0.0,5.0,17055.16419132977,9.162698775340687,6.0,0.06666666666666667
14.0,18006.409118700252,2.0,0.0,1.0,18007.676871780077,1.2677530798246153,1.0,0.011111111111111112
15.0,18815.238347728915,10.0,0.0,5.0,18824.79604798354,9.557700254623342,5.0,0.05555555555555555
16.0,19751.38141957928,7.0,0.0,0.0,19751.38141957928,0.0,7.0,0.07777777777777778
17.0,20637.00574611086,6.0,0.0,3.0,20642.21921318179,5.213467070931074,3.0,0.03333333333333333
18.0,21536.69297976669,6.0,0.0,1.0,21538.614061642802,1.9210818761130213,5.0,0.05555555555555555
19.0,22456.796416130976,7.0,0.0,3.0,22462.370904593365,5.574488462389127,4.0,0.044444444444444446
20.0,23351.525306228385,15.0,0.0,3.0,23356.761805736984,5.236499508599081,12.0,0.13333333333333333
21.0,24183.68535236232,4.0,0.0,4.0,24188.76780504086,5.082452678539994,0.0,0.0
22.0,25078.17796600937,1.0,0.0,0.0,25078.17796600937,0.0,1.0,0.011111111111111112
23.0,25998.008680748488,4.0,0.0,2.0,26000.455649015264,2.446968266776821,2.0,0.022222222222222223
